profile,row_id,rule_id,error_type,source,target,prediction,exact,improved,worse,clean_overcorrected,accepted_rules
seed_v2,1526,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
seed_v2,1527,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
seed_v2,1528,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
seed_v2,1529,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
seed_v2,1530,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
seed_v2,1531,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
seed_v2,1532,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
seed_v2,1533,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
seed_v2,1534,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
seed_v2,1535,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
seed_v2,1536,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
seed_v2,1537,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
seed_v2,1538,comma_subordinate,punctuation,Проект готов потому что финальный список уже согласован. После совещания команда сверила сроки.,"Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.","Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.",True,True,False,False,comma_subordinate
seed_v2,1539,comma_subordinate,punctuation,Проект готов потому что финальный список уже согласован. После совещания команда сверила сроки.,"Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.","Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.",True,True,False,False,comma_subordinate
seed_v2,1540,comma_subordinate,punctuation,Проект готов потому что финальный список уже согласован. После совещания команда сверила сроки.,"Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.","Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.",True,True,False,False,comma_subordinate
seed_v2,1541,comma_subordinate,punctuation,Проект готов потому что финальный список уже согласован. После совещания команда сверила сроки.,"Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.","Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.",True,True,False,False,comma_subordinate
seed_v2,1542,comma_subordinate,punctuation,Проект готов потому что финальный список уже согласован. После совещания команда сверила сроки.,"Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.","Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.",True,True,False,False,comma_subordinate
seed_v2,1543,comma_subordinate,punctuation,Проект готов потому что финальный список уже согласован. После совещания команда сверила сроки.,"Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.","Проект готов, потому что финальный список уже согласован. После совещания команда сверила сроки.",True,True,False,False,comma_subordinate
seed_v2,1544,comma_subordinate,punctuation,Редактор заметил что вечерний протокол изменился утром. Утром эксперт прочитал письмо.,"Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.","Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.",True,True,False,False,comma_subordinate
seed_v2,1545,comma_subordinate,punctuation,Редактор заметил что вечерний протокол изменился утром. Утром эксперт прочитал письмо.,"Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.","Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.",True,True,False,False,comma_subordinate
seed_v2,1546,comma_subordinate,punctuation,Редактор заметил что вечерний протокол изменился утром. Утром эксперт прочитал письмо.,"Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.","Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.",True,True,False,False,comma_subordinate
seed_v2,1547,comma_subordinate,punctuation,Редактор заметил что вечерний протокол изменился утром. Утром эксперт прочитал письмо.,"Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.","Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.",True,True,False,False,comma_subordinate
seed_v2,1548,comma_subordinate,punctuation,Редактор заметил что вечерний протокол изменился утром. Утром эксперт прочитал письмо.,"Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.","Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.",True,True,False,False,comma_subordinate
seed_v2,1549,comma_subordinate,punctuation,Редактор заметил что вечерний протокол изменился утром. Утром эксперт прочитал письмо.,"Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.","Редактор заметил, что вечерний протокол изменился утром. Утром эксперт прочитал письмо.",True,True,False,False,comma_subordinate
seed_v2,1550,comma_subordinate,punctuation,Редактор заметил что новая редакция изменился утром. После обеда комиссия уточнила вывод.,"Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.","Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.",True,True,False,False,comma_subordinate
seed_v2,1551,comma_subordinate,punctuation,Редактор заметил что новая редакция изменился утром. После обеда комиссия уточнила вывод.,"Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.","Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.",True,True,False,False,comma_subordinate
seed_v2,1552,comma_subordinate,punctuation,Редактор заметил что новая редакция изменился утром. После обеда комиссия уточнила вывод.,"Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.","Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.",True,True,False,False,comma_subordinate
seed_v2,1553,comma_subordinate,punctuation,Редактор заметил что новая редакция изменился утром. После обеда комиссия уточнила вывод.,"Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.","Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.",True,True,False,False,comma_subordinate
seed_v2,1554,comma_subordinate,punctuation,Редактор заметил что новая редакция изменился утром. После обеда комиссия уточнила вывод.,"Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.","Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.",True,True,False,False,comma_subordinate
seed_v2,1555,comma_subordinate,punctuation,Редактор заметил что новая редакция изменился утром. После обеда комиссия уточнила вывод.,"Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.","Редактор заметил, что новая редакция изменился утром. После обеда комиссия уточнила вывод.",True,True,False,False,comma_subordinate
seed_v2,1556,comma_subordinate,punctuation,Редактор заметил что письменный ответ изменился утром. После обеда редактор принял письмо.,"Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.","Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.",True,True,False,False,comma_subordinate
seed_v2,1557,comma_subordinate,punctuation,Редактор заметил что письменный ответ изменился утром. После обеда редактор принял письмо.,"Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.","Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.",True,True,False,False,comma_subordinate
seed_v2,1558,comma_subordinate,punctuation,Редактор заметил что письменный ответ изменился утром. После обеда редактор принял письмо.,"Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.","Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.",True,True,False,False,comma_subordinate
seed_v2,1559,comma_subordinate,punctuation,Редактор заметил что письменный ответ изменился утром. После обеда редактор принял письмо.,"Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.","Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.",True,True,False,False,comma_subordinate
seed_v2,1560,comma_subordinate,punctuation,Редактор заметил что письменный ответ изменился утром. После обеда редактор принял письмо.,"Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.","Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.",True,True,False,False,comma_subordinate
seed_v2,1561,comma_subordinate,punctuation,Редактор заметил что письменный ответ изменился утром. После обеда редактор принял письмо.,"Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.","Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.",True,True,False,False,comma_subordinate
seed_v2,1562,comma_subordinate,punctuation,Редактор заметил что письменный ответ изменился утром. После обеда редактор принял письмо.,"Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.","Редактор заметил, что письменный ответ изменился утром. После обеда редактор принял письмо.",True,True,False,False,comma_subordinate
seed_v2,1563,comma_subordinate,punctuation,Я думаю что дежурный редактор готов к отправке. Утром редактор принял отчет.,"Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.","Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.",True,True,False,False,comma_subordinate
seed_v2,1564,comma_subordinate,punctuation,Я думаю что дежурный редактор готов к отправке. Утром редактор принял отчет.,"Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.","Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.",True,True,False,False,comma_subordinate
seed_v2,1565,comma_subordinate,punctuation,Я думаю что дежурный редактор готов к отправке. Утром редактор принял отчет.,"Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.","Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.",True,True,False,False,comma_subordinate
seed_v2,1566,comma_subordinate,punctuation,Я думаю что дежурный редактор готов к отправке. Утром редактор принял отчет.,"Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.","Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.",True,True,False,False,comma_subordinate
seed_v2,1567,comma_subordinate,punctuation,Я думаю что дежурный редактор готов к отправке. Утром редактор принял отчет.,"Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.","Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.",True,True,False,False,comma_subordinate
seed_v2,1568,comma_subordinate,punctuation,Я думаю что дежурный редактор готов к отправке. Утром редактор принял отчет.,"Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.","Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.",True,True,False,False,comma_subordinate
seed_v2,1569,comma_subordinate,punctuation,Я думаю что дежурный редактор готов к отправке. Утром редактор принял отчет.,"Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.","Я думаю, что дежурный редактор готов к отправке. Утром редактор принял отчет.",True,True,False,False,comma_subordinate
seed_v2,1570,comma_subordinate,punctuation,Я думаю что свежая сводка готов к отправке. Затем группа проверила договор.,"Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.","Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.",True,True,False,False,comma_subordinate
seed_v2,1571,comma_subordinate,punctuation,Я думаю что свежая сводка готов к отправке. Затем группа проверила договор.,"Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.","Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.",True,True,False,False,comma_subordinate
seed_v2,1572,comma_subordinate,punctuation,Я думаю что свежая сводка готов к отправке. Затем группа проверила договор.,"Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.","Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.",True,True,False,False,comma_subordinate
seed_v2,1573,comma_subordinate,punctuation,Я думаю что свежая сводка готов к отправке. Затем группа проверила договор.,"Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.","Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.",True,True,False,False,comma_subordinate
seed_v2,1574,comma_subordinate,punctuation,Я думаю что свежая сводка готов к отправке. Затем группа проверила договор.,"Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.","Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.",True,True,False,False,comma_subordinate
seed_v2,1575,comma_subordinate,punctuation,Я думаю что свежая сводка готов к отправке. Затем группа проверила договор.,"Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.","Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.",True,True,False,False,comma_subordinate
seed_v2,1576,comma_subordinate,punctuation,Я думаю что свежая сводка готов к отправке. Затем группа проверила договор.,"Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.","Я думаю, что свежая сводка готов к отправке. Затем группа проверила договор.",True,True,False,False,comma_subordinate
seed_v2,1577,comma_subordinate,punctuation,Я думаю что сводный отчет готов к отправке. Вечером автор сохранил раздел.,"Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.","Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.",True,True,False,False,comma_subordinate
seed_v2,1578,comma_subordinate,punctuation,Я думаю что сводный отчет готов к отправке. Вечером автор сохранил раздел.,"Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.","Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.",True,True,False,False,comma_subordinate
seed_v2,1579,comma_subordinate,punctuation,Я думаю что сводный отчет готов к отправке. Вечером автор сохранил раздел.,"Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.","Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.",True,True,False,False,comma_subordinate
seed_v2,1580,comma_subordinate,punctuation,Я думаю что сводный отчет готов к отправке. Вечером автор сохранил раздел.,"Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.","Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.",True,True,False,False,comma_subordinate
seed_v2,1581,comma_subordinate,punctuation,Я думаю что сводный отчет готов к отправке. Вечером автор сохранил раздел.,"Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.","Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.",True,True,False,False,comma_subordinate
seed_v2,1582,comma_subordinate,punctuation,Я думаю что сводный отчет готов к отправке. Вечером автор сохранил раздел.,"Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.","Я думаю, что сводный отчет готов к отправке. Вечером автор сохранил раздел.",True,True,False,False,comma_subordinate
seed_v2,1583,comma_subordinate,punctuation,Я думаю что согласованный договор готов к отправке. Позже аналитик проверил договор.,"Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.","Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.",True,True,False,False,comma_subordinate
seed_v2,1584,comma_subordinate,punctuation,Я думаю что согласованный договор готов к отправке. Позже аналитик проверил договор.,"Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.","Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.",True,True,False,False,comma_subordinate
seed_v2,1585,comma_subordinate,punctuation,Я думаю что согласованный договор готов к отправке. Позже аналитик проверил договор.,"Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.","Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.",True,True,False,False,comma_subordinate
seed_v2,1586,comma_subordinate,punctuation,Я думаю что согласованный договор готов к отправке. Позже аналитик проверил договор.,"Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.","Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.",True,True,False,False,comma_subordinate
seed_v2,1587,comma_subordinate,punctuation,Я думаю что согласованный договор готов к отправке. Позже аналитик проверил договор.,"Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.","Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.",True,True,False,False,comma_subordinate
seed_v2,1588,comma_subordinate,punctuation,Я думаю что согласованный договор готов к отправке. Позже аналитик проверил договор.,"Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.","Я думаю, что согласованный договор готов к отправке. Позже аналитик проверил договор.",True,True,False,False,comma_subordinate
seed_v2,1589,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Вечером юрист сверил договор.,"Он говорил, словно все уже решено. Вечером юрист сверил договор.","Он говорил, словно все уже решено. Вечером юрист сверил договор.",True,True,False,False,comparative_turnover_comma
seed_v2,1590,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Вечером юрист сверил договор.,"Он говорил, словно все уже решено. Вечером юрист сверил договор.","Он говорил, словно все уже решено. Вечером юрист сверил договор.",True,True,False,False,comparative_turnover_comma
seed_v2,1591,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Вечером юрист сверил договор.,"Он говорил, словно все уже решено. Вечером юрист сверил договор.","Он говорил, словно все уже решено. Вечером юрист сверил договор.",True,True,False,False,comparative_turnover_comma
seed_v2,1592,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Вечером юрист сверил договор.,"Он говорил, словно все уже решено. Вечером юрист сверил договор.","Он говорил, словно все уже решено. Вечером юрист сверил договор.",True,True,False,False,comparative_turnover_comma
seed_v2,1593,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Вечером юрист сверил договор.,"Он говорил, словно все уже решено. Вечером юрист сверил договор.","Он говорил, словно все уже решено. Вечером юрист сверил договор.",True,True,False,False,comparative_turnover_comma
seed_v2,1594,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Вечером юрист сверил договор.,"Он говорил, словно все уже решено. Вечером юрист сверил договор.","Он говорил, словно все уже решено. Вечером юрист сверил договор.",True,True,False,False,comparative_turnover_comma
seed_v2,1595,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Вечером юрист сверил договор.,"Он говорил, словно все уже решено. Вечером юрист сверил договор.","Он говорил, словно все уже решено. Вечером юрист сверил договор.",True,True,False,False,comparative_turnover_comma
seed_v2,1596,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Затем отдел сохранил журнал.,"Он говорил, словно все уже решено. Затем отдел сохранил журнал.","Он говорил, словно все уже решено. Затем отдел сохранил журнал.",True,True,False,False,comparative_turnover_comma
seed_v2,1597,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Затем отдел сохранил журнал.,"Он говорил, словно все уже решено. Затем отдел сохранил журнал.","Он говорил, словно все уже решено. Затем отдел сохранил журнал.",True,True,False,False,comparative_turnover_comma
seed_v2,1598,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Затем отдел сохранил журнал.,"Он говорил, словно все уже решено. Затем отдел сохранил журнал.","Он говорил, словно все уже решено. Затем отдел сохранил журнал.",True,True,False,False,comparative_turnover_comma
seed_v2,1599,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Затем отдел сохранил журнал.,"Он говорил, словно все уже решено. Затем отдел сохранил журнал.","Он говорил, словно все уже решено. Затем отдел сохранил журнал.",True,True,False,False,comparative_turnover_comma
seed_v2,1600,comparative_turnover_comma,punctuation,Он говорил словно все уже решено. Затем отдел сохранил журнал.,"Он говорил, словно все уже решено. Затем отдел сохранил журнал.","Он говорил, словно все уже решено. Затем отдел сохранил журнал.",True,True,False,False,comparative_turnover_comma
large_v3,0,address_comma,punctuation,Иван открой городская служба. Позже редактор сверил список.,"Иван, открой городская служба. Позже редактор сверил список.","Иван, открой городская служба. Позже редактор сверил список.",True,True,False,False,address_comma
large_v3,1,address_comma,punctuation,Иван открой городская служба. Позже редактор сверил список.,"Иван, открой городская служба. Позже редактор сверил список.","Иван, открой городская служба. Позже редактор сверил список.",True,True,False,False,address_comma
large_v3,2,address_comma,punctuation,Иван открой городская служба. Позже редактор сверил список.,"Иван, открой городская служба. Позже редактор сверил список.","Иван, открой городская служба. Позже редактор сверил список.",True,True,False,False,address_comma
large_v3,3,address_comma,punctuation,Иван открой городская служба. Позже редактор сверил список.,"Иван, открой городская служба. Позже редактор сверил список.","Иван, открой городская служба. Позже редактор сверил список.",True,True,False,False,address_comma
large_v3,4,address_comma,punctuation,Иван открой городская служба. Позже редактор сверил список.,"Иван, открой городская служба. Позже редактор сверил список.","Иван, открой городская служба. Позже редактор сверил список.",True,True,False,False,address_comma
large_v3,5,address_comma,punctuation,Иван открой городская служба. Позже редактор сверил список.,"Иван, открой городская служба. Позже редактор сверил список.","Иван, открой городская служба. Позже редактор сверил список.",True,True,False,False,address_comma
large_v3,6,address_comma,punctuation,Иван открой длинная запись. Вечером секретарь отправил письмо.,"Иван, открой длинная запись. Вечером секретарь отправил письмо.","Иван, открой длинная запись. Вечером секретарь отправил письмо.",True,True,False,False,address_comma
large_v3,7,address_comma,punctuation,Иван открой длинная запись. Вечером секретарь отправил письмо.,"Иван, открой длинная запись. Вечером секретарь отправил письмо.","Иван, открой длинная запись. Вечером секретарь отправил письмо.",True,True,False,False,address_comma
large_v3,8,address_comma,punctuation,Иван открой длинная запись. Вечером секретарь отправил письмо.,"Иван, открой длинная запись. Вечером секретарь отправил письмо.","Иван, открой длинная запись. Вечером секретарь отправил письмо.",True,True,False,False,address_comma
large_v3,9,address_comma,punctuation,Иван открой длинная запись. Вечером секретарь отправил письмо.,"Иван, открой длинная запись. Вечером секретарь отправил письмо.","Иван, открой длинная запись. Вечером секретарь отправил письмо.",True,True,False,False,address_comma
large_v3,10,address_comma,punctuation,Иван открой длинная запись. Вечером секретарь отправил письмо.,"Иван, открой длинная запись. Вечером секретарь отправил письмо.","Иван, открой длинная запись. Вечером секретарь отправил письмо.",True,True,False,False,address_comma
