row_id,source,target,split,rule_id,error_type,source_dataset,is_clean,is_hard_negative
4457,Не разу не ошибся редактор. Вечером аналитик сверил письмо.,Ни разу не ошибся редактор. Вечером аналитик сверил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4458,Не разу не ошибся редактор. Вечером аналитик сверил письмо.,Ни разу не ошибся редактор. Вечером аналитик сверил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4459,Не разу не ошибся редактор. Вечером аналитик сверил письмо.,Ни разу не ошибся редактор. Вечером аналитик сверил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4460,Не разу не ошибся редактор. Вечером руководитель принял правки.,Ни разу не ошибся редактор. Вечером руководитель принял правки.,test,ni_stable_expression,split_join,lenta_news,False,False
4461,Не разу не ошибся редактор. Вечером руководитель принял правки.,Ни разу не ошибся редактор. Вечером руководитель принял правки.,test,ni_stable_expression,split_join,lenta_news,False,False
4462,Не разу не ошибся редактор. Вечером руководитель принял правки.,Ни разу не ошибся редактор. Вечером руководитель принял правки.,test,ni_stable_expression,split_join,lenta_news,False,False
4463,Не разу не ошибся редактор. Вечером руководитель принял правки.,Ни разу не ошибся редактор. Вечером руководитель принял правки.,test,ni_stable_expression,split_join,lenta_news,False,False
4464,Не разу не ошибся редактор. Вечером руководитель принял правки.,Ни разу не ошибся редактор. Вечером руководитель принял правки.,test,ni_stable_expression,split_join,lenta_news,False,False
4465,Не разу не ошибся редактор. Вечером руководитель принял правки.,Ни разу не ошибся редактор. Вечером руководитель принял правки.,test,ni_stable_expression,split_join,lenta_news,False,False
4466,Не разу не ошибся редактор. Вечером секретарь отправил письмо.,Ни разу не ошибся редактор. Вечером секретарь отправил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4467,Не разу не ошибся редактор. Вечером секретарь отправил письмо.,Ни разу не ошибся редактор. Вечером секретарь отправил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4468,Не разу не ошибся редактор. Вечером секретарь отправил письмо.,Ни разу не ошибся редактор. Вечером секретарь отправил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4469,Не разу не ошибся редактор. Вечером секретарь отправил письмо.,Ни разу не ошибся редактор. Вечером секретарь отправил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4470,Не разу не ошибся редактор. Вечером секретарь отправил письмо.,Ни разу не ошибся редактор. Вечером секретарь отправил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4471,Не разу не ошибся редактор. Вечером секретарь отправил письмо.,Ни разу не ошибся редактор. Вечером секретарь отправил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4472,Не разу не ошибся редактор. Вечером секретарь отправил письмо.,Ни разу не ошибся редактор. Вечером секретарь отправил письмо.,test,ni_stable_expression,split_join,lenta_news,False,False
4473,Не разу не ошибся редактор. Затем аналитик обновил запись.,Ни разу не ошибся редактор. Затем аналитик обновил запись.,test,ni_stable_expression,split_join,lenta_news,False,False
4474,Не разу не ошибся редактор. Затем аналитик обновил запись.,Ни разу не ошибся редактор. Затем аналитик обновил запись.,test,ni_stable_expression,split_join,lenta_news,False,False
4475,Не разу не ошибся редактор. Затем аналитик обновил запись.,Ни разу не ошибся редактор. Затем аналитик обновил запись.,test,ni_stable_expression,split_join,lenta_news,False,False
4476,Не разу не ошибся редактор. Затем аналитик обновил запись.,Ни разу не ошибся редактор. Затем аналитик обновил запись.,test,ni_stable_expression,split_join,lenta_news,False,False
4477,Не разу не ошибся редактор. Затем аналитик обновил запись.,Ни разу не ошибся редактор. Затем аналитик обновил запись.,test,ni_stable_expression,split_join,lenta_news,False,False
4478,Не разу не ошибся редактор. Затем аналитик обновил запись.,Ни разу не ошибся редактор. Затем аналитик обновил запись.,test,ni_stable_expression,split_join,lenta_news,False,False
4479,Не разу не ошибся редактор. Затем редактор отправил файл.,Ни разу не ошибся редактор. Затем редактор отправил файл.,test,ni_stable_expression,split_join,lenta_news,False,False
4480,Не разу не ошибся редактор. Затем редактор отправил файл.,Ни разу не ошибся редактор. Затем редактор отправил файл.,test,ni_stable_expression,split_join,lenta_news,False,False
4481,Не разу не ошибся редактор. Затем редактор отправил файл.,Ни разу не ошибся редактор. Затем редактор отправил файл.,test,ni_stable_expression,split_join,lenta_news,False,False
4482,Не разу не ошибся редактор. Затем редактор отправил файл.,Ни разу не ошибся редактор. Затем редактор отправил файл.,test,ni_stable_expression,split_join,lenta_news,False,False
4483,Не разу не ошибся редактор. Затем редактор отправил файл.,Ни разу не ошибся редактор. Затем редактор отправил файл.,test,ni_stable_expression,split_join,lenta_news,False,False
4484,Не разу не ошибся редактор. Затем редактор отправил файл.,Ни разу не ошибся редактор. Затем редактор отправил файл.,test,ni_stable_expression,split_join,lenta_news,False,False
4485,Не разу не ошибся редактор. Позже группа обсудила договор.,Ни разу не ошибся редактор. Позже группа обсудила договор.,test,ni_stable_expression,split_join,lenta_news,False,False
4486,Не разу не ошибся редактор. Позже группа обсудила договор.,Ни разу не ошибся редактор. Позже группа обсудила договор.,test,ni_stable_expression,split_join,lenta_news,False,False
4487,Не разу не ошибся редактор. Позже группа обсудила договор.,Ни разу не ошибся редактор. Позже группа обсудила договор.,test,ni_stable_expression,split_join,lenta_news,False,False
4488,Не разу не ошибся редактор. Позже группа обсудила договор.,Ни разу не ошибся редактор. Позже группа обсудила договор.,test,ni_stable_expression,split_join,lenta_news,False,False
4489,Не разу не ошибся редактор. Позже группа обсудила договор.,Ни разу не ошибся редактор. Позже группа обсудила договор.,test,ni_stable_expression,split_join,lenta_news,False,False
4490,Не разу не ошибся редактор. Позже группа обсудила договор.,Ни разу не ошибся редактор. Позже группа обсудила договор.,test,ni_stable_expression,split_join,lenta_news,False,False
4491,Не разу не ошибся редактор. Позже группа обсудила договор.,Ни разу не ошибся редактор. Позже группа обсудила договор.,test,ni_stable_expression,split_join,lenta_news,False,False
4492,Не разу не ошибся редактор. Позже редактор сверил список.,Ни разу не ошибся редактор. Позже редактор сверил список.,test,ni_stable_expression,split_join,lenta_news,False,False
4493,Не разу не ошибся редактор. Позже редактор сверил список.,Ни разу не ошибся редактор. Позже редактор сверил список.,test,ni_stable_expression,split_join,lenta_news,False,False
4494,Не разу не ошибся редактор. Позже редактор сверил список.,Ни разу не ошибся редактор. Позже редактор сверил список.,test,ni_stable_expression,split_join,lenta_news,False,False
4495,Не разу не ошибся редактор. Позже редактор сверил список.,Ни разу не ошибся редактор. Позже редактор сверил список.,test,ni_stable_expression,split_join,lenta_news,False,False
4496,Не разу не ошибся редактор. Позже редактор сверил список.,Ни разу не ошибся редактор. Позже редактор сверил список.,test,ni_stable_expression,split_join,lenta_news,False,False
4497,Не разу не ошибся редактор. Позже редактор сверил список.,Ни разу не ошибся редактор. Позже редактор сверил список.,test,ni_stable_expression,split_join,lenta_news,False,False
4498,Не разу не ошибся редактор. Позже редактор сверил список.,Ни разу не ошибся редактор. Позже редактор сверил список.,test,ni_stable_expression,split_join,lenta_news,False,False
4499,Не разу не ошибся редактор. После встречи служба приняла справку.,Ни разу не ошибся редактор. После встречи служба приняла справку.,test,ni_stable_expression,split_join,lenta_news,False,False
4500,Не разу не ошибся редактор. После встречи служба приняла справку.,Ни разу не ошибся редактор. После встречи служба приняла справку.,test,ni_stable_expression,split_join,lenta_news,False,False
4501,Не разу не ошибся редактор. После встречи служба приняла справку.,Ни разу не ошибся редактор. После встречи служба приняла справку.,test,ni_stable_expression,split_join,lenta_news,False,False
4502,Не разу не ошибся редактор. После встречи служба приняла справку.,Ни разу не ошибся редактор. После встречи служба приняла справку.,test,ni_stable_expression,split_join,lenta_news,False,False
4503,Не разу не ошибся редактор. После встречи служба приняла справку.,Ни разу не ошибся редактор. После встречи служба приняла справку.,test,ni_stable_expression,split_join,lenta_news,False,False
4504,Не разу не ошибся редактор. После встречи служба приняла справку.,Ни разу не ошибся редактор. После встречи служба приняла справку.,test,ni_stable_expression,split_join,lenta_news,False,False
4505,Не разу не ошибся редактор. После встречи служба приняла справку.,Ни разу не ошибся редактор. После встречи служба приняла справку.,test,ni_stable_expression,split_join,lenta_news,False,False
4506,Не разу не ошибся редактор. После обеда автор открыл журнал.,Ни разу не ошибся редактор. После обеда автор открыл журнал.,test,ni_stable_expression,split_join,lenta_news,False,False
4507,Не разу не ошибся редактор. После обеда автор открыл журнал.,Ни разу не ошибся редактор. После обеда автор открыл журнал.,test,ni_stable_expression,split_join,lenta_news,False,False
4508,Не разу не ошибся редактор. После обеда автор открыл журнал.,Ни разу не ошибся редактор. После обеда автор открыл журнал.,test,ni_stable_expression,split_join,lenta_news,False,False
4509,Не разу не ошибся редактор. После обеда автор открыл журнал.,Ни разу не ошибся редактор. После обеда автор открыл журнал.,test,ni_stable_expression,split_join,lenta_news,False,False
4510,Не разу не ошибся редактор. После обеда автор открыл журнал.,Ни разу не ошибся редактор. После обеда автор открыл журнал.,test,ni_stable_expression,split_join,lenta_news,False,False
4511,Не разу не ошибся редактор. После обеда автор открыл журнал.,Ни разу не ошибся редактор. После обеда автор открыл журнал.,test,ni_stable_expression,split_join,lenta_news,False,False
4512,Не разу не ошибся редактор. После обеда автор открыл журнал.,Ни разу не ошибся редактор. После обеда автор открыл журнал.,test,ni_stable_expression,split_join,lenta_news,False,False
4513,клавесин музыкальный графин терменвокс волынка цымбала,клавесин музыкальный графин терменвокс волынка цимбала,test,pattern_цы_ци,spelling,sage_ruspellru,False,False
4514,Автор увидел чюжой и открыл важный раздел утром.,Автор увидел чужой и открыл важный раздел утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4515,Автор увидел чюжой и открыл важный раздел утром.,Автор увидел чужой и открыл важный раздел утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4516,Автор увидел чюжой и открыл важный раздел утром.,Автор увидел чужой и открыл важный раздел утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4517,Автор увидел чюжой и открыл важный раздел утром.,Автор увидел чужой и открыл важный раздел утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4518,Автор увидел чюжой и открыл важный раздел утром.,Автор увидел чужой и открыл важный раздел утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4519,Автор увидел чюжой и открыл важный раздел утром.,Автор увидел чужой и открыл важный раздел утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4520,Автор увидел чюжой и открыл важный раздел утром.,Автор увидел чужой и открыл важный раздел утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4521,Автор увидел чюжой и открыл готовый макет утром.,Автор увидел чужой и открыл готовый макет утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4522,Автор увидел чюжой и открыл готовый макет утром.,Автор увидел чужой и открыл готовый макет утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4523,Автор увидел чюжой и открыл готовый макет утром.,Автор увидел чужой и открыл готовый макет утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4524,Автор увидел чюжой и открыл готовый макет утром.,Автор увидел чужой и открыл готовый макет утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4525,Автор увидел чюжой и открыл готовый макет утром.,Автор увидел чужой и открыл готовый макет утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4526,Автор увидел чюжой и открыл готовый макет утром.,Автор увидел чужой и открыл готовый макет утром.,test,pattern_чю_чу,spelling,lenta_news,False,False
4527,"Редактор проверил чюжой, когда готовил важная поправка.","Редактор проверил чужой, когда готовил важная поправка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4528,"Редактор проверил чюжой, когда готовил важная поправка.","Редактор проверил чужой, когда готовил важная поправка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4529,"Редактор проверил чюжой, когда готовил важная поправка.","Редактор проверил чужой, когда готовил важная поправка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4530,"Редактор проверил чюжой, когда готовил важная поправка.","Редактор проверил чужой, когда готовил важная поправка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4531,"Редактор проверил чюжой, когда готовил важная поправка.","Редактор проверил чужой, когда готовил важная поправка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4532,"Редактор проверил чюжой, когда готовил важная поправка.","Редактор проверил чужой, когда готовил важная поправка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4533,"Редактор проверил чюжой, когда готовил важная поправка.","Редактор проверил чужой, когда готовил важная поправка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4534,"Редактор проверил чюжой, когда готовил важный договор.","Редактор проверил чужой, когда готовил важный договор.",test,pattern_чю_чу,spelling,lenta_news,False,False
4535,"Редактор проверил чюжой, когда готовил важный договор.","Редактор проверил чужой, когда готовил важный договор.",test,pattern_чю_чу,spelling,lenta_news,False,False
4536,"Редактор проверил чюжой, когда готовил важный договор.","Редактор проверил чужой, когда готовил важный договор.",test,pattern_чю_чу,spelling,lenta_news,False,False
4537,"Редактор проверил чюжой, когда готовил важный договор.","Редактор проверил чужой, когда готовил важный договор.",test,pattern_чю_чу,spelling,lenta_news,False,False
4538,"Редактор проверил чюжой, когда готовил важный договор.","Редактор проверил чужой, когда готовил важный договор.",test,pattern_чю_чу,spelling,lenta_news,False,False
4539,"Редактор проверил чюжой, когда готовил важный договор.","Редактор проверил чужой, когда готовил важный договор.",test,pattern_чю_чу,spelling,lenta_news,False,False
4540,"Редактор проверил чюжой, когда готовил длинная запись.","Редактор проверил чужой, когда готовил длинная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4541,"Редактор проверил чюжой, когда готовил длинная запись.","Редактор проверил чужой, когда готовил длинная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4542,"Редактор проверил чюжой, когда готовил длинная запись.","Редактор проверил чужой, когда готовил длинная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4543,"Редактор проверил чюжой, когда готовил длинная запись.","Редактор проверил чужой, когда готовил длинная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4544,"Редактор проверил чюжой, когда готовил длинная запись.","Редактор проверил чужой, когда готовил длинная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4545,"Редактор проверил чюжой, когда готовил длинная запись.","Редактор проверил чужой, когда готовил длинная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4546,"Редактор проверил чюжой, когда готовил подробная справка.","Редактор проверил чужой, когда готовил подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4547,"Редактор проверил чюжой, когда готовил подробная справка.","Редактор проверил чужой, когда готовил подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4548,"Редактор проверил чюжой, когда готовил подробная справка.","Редактор проверил чужой, когда готовил подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4549,"Редактор проверил чюжой, когда готовил подробная справка.","Редактор проверил чужой, когда готовил подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4550,"Редактор проверил чюжой, когда готовил подробная справка.","Редактор проверил чужой, когда готовил подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4551,"Редактор проверил чюжой, когда готовил подробная справка.","Редактор проверил чужой, когда готовил подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4552,"Эксперт отметил чюжой, когда читал архивная запись.","Эксперт отметил чужой, когда читал архивная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4553,"Эксперт отметил чюжой, когда читал архивная запись.","Эксперт отметил чужой, когда читал архивная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4554,"Эксперт отметил чюжой, когда читал архивная запись.","Эксперт отметил чужой, когда читал архивная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4555,"Эксперт отметил чюжой, когда читал архивная запись.","Эксперт отметил чужой, когда читал архивная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4556,"Эксперт отметил чюжой, когда читал архивная запись.","Эксперт отметил чужой, когда читал архивная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4557,"Эксперт отметил чюжой, когда читал архивная запись.","Эксперт отметил чужой, когда читал архивная запись.",test,pattern_чю_чу,spelling,lenta_news,False,False
4558,"Эксперт отметил чюжой, когда читал архивная таблица.","Эксперт отметил чужой, когда читал архивная таблица.",test,pattern_чю_чу,spelling,lenta_news,False,False
4559,"Эксперт отметил чюжой, когда читал архивная таблица.","Эксперт отметил чужой, когда читал архивная таблица.",test,pattern_чю_чу,spelling,lenta_news,False,False
4560,"Эксперт отметил чюжой, когда читал архивная таблица.","Эксперт отметил чужой, когда читал архивная таблица.",test,pattern_чю_чу,spelling,lenta_news,False,False
4561,"Эксперт отметил чюжой, когда читал архивная таблица.","Эксперт отметил чужой, когда читал архивная таблица.",test,pattern_чю_чу,spelling,lenta_news,False,False
4562,"Эксперт отметил чюжой, когда читал архивная таблица.","Эксперт отметил чужой, когда читал архивная таблица.",test,pattern_чю_чу,spelling,lenta_news,False,False
4563,"Эксперт отметил чюжой, когда читал архивная таблица.","Эксперт отметил чужой, когда читал архивная таблица.",test,pattern_чю_чу,spelling,lenta_news,False,False
4564,"Эксперт отметил чюжой, когда читал архивная таблица.","Эксперт отметил чужой, когда читал архивная таблица.",test,pattern_чю_чу,spelling,lenta_news,False,False
4565,"Эксперт отметил чюжой, когда читал городской архив.","Эксперт отметил чужой, когда читал городской архив.",test,pattern_чю_чу,spelling,lenta_news,False,False
4566,"Эксперт отметил чюжой, когда читал городской архив.","Эксперт отметил чужой, когда читал городской архив.",test,pattern_чю_чу,spelling,lenta_news,False,False
4567,"Эксперт отметил чюжой, когда читал городской архив.","Эксперт отметил чужой, когда читал городской архив.",test,pattern_чю_чу,spelling,lenta_news,False,False
4568,"Эксперт отметил чюжой, когда читал городской архив.","Эксперт отметил чужой, когда читал городской архив.",test,pattern_чю_чу,spelling,lenta_news,False,False
4569,"Эксперт отметил чюжой, когда читал городской архив.","Эксперт отметил чужой, когда читал городской архив.",test,pattern_чю_чу,spelling,lenta_news,False,False
4570,"Эксперт отметил чюжой, когда читал городской архив.","Эксперт отметил чужой, когда читал городской архив.",test,pattern_чю_чу,spelling,lenta_news,False,False
4571,"Эксперт отметил чюжой, когда читал летняя проверка.","Эксперт отметил чужой, когда читал летняя проверка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4572,"Эксперт отметил чюжой, когда читал летняя проверка.","Эксперт отметил чужой, когда читал летняя проверка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4573,"Эксперт отметил чюжой, когда читал летняя проверка.","Эксперт отметил чужой, когда читал летняя проверка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4574,"Эксперт отметил чюжой, когда читал летняя проверка.","Эксперт отметил чужой, когда читал летняя проверка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4575,"Эксперт отметил чюжой, когда читал летняя проверка.","Эксперт отметил чужой, когда читал летняя проверка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4576,"Эксперт отметил чюжой, когда читал летняя проверка.","Эксперт отметил чужой, когда читал летняя проверка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4577,"Эксперт отметил чюжой, когда читал летняя проверка.","Эксперт отметил чужой, когда читал летняя проверка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4578,"Эксперт отметил чюжой, когда читал подробная справка.","Эксперт отметил чужой, когда читал подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4579,"Эксперт отметил чюжой, когда читал подробная справка.","Эксперт отметил чужой, когда читал подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4580,"Эксперт отметил чюжой, когда читал подробная справка.","Эксперт отметил чужой, когда читал подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4581,"Эксперт отметил чюжой, когда читал подробная справка.","Эксперт отметил чужой, когда читал подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4582,"Эксперт отметил чюжой, когда читал подробная справка.","Эксперт отметил чужой, когда читал подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4583,"Эксперт отметил чюжой, когда читал подробная справка.","Эксперт отметил чужой, когда читал подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4584,"Эксперт отметил чюжой, когда читал подробная справка.","Эксперт отметил чужой, когда читал подробная справка.",test,pattern_чю_чу,spelling,lenta_news,False,False
4585,"Эксперт отметил чюжой, когда читал служебный ответ.","Эксперт отметил чужой, когда читал служебный ответ.",test,pattern_чю_чу,spelling,lenta_news,False,False
4586,"Эксперт отметил чюжой, когда читал служебный ответ.","Эксперт отметил чужой, когда читал служебный ответ.",test,pattern_чю_чу,spelling,lenta_news,False,False
4587,"Эксперт отметил чюжой, когда читал служебный ответ.","Эксперт отметил чужой, когда читал служебный ответ.",test,pattern_чю_чу,spelling,lenta_news,False,False
4588,"Эксперт отметил чюжой, когда читал служебный ответ.","Эксперт отметил чужой, когда читал служебный ответ.",test,pattern_чю_чу,spelling,lenta_news,False,False
4589,"Эксперт отметил чюжой, когда читал служебный ответ.","Эксперт отметил чужой, когда читал служебный ответ.",test,pattern_чю_чу,spelling,lenta_news,False,False
4590,"Эксперт отметил чюжой, когда читал служебный ответ.","Эксперт отметил чужой, когда читал служебный ответ.",test,pattern_чю_чу,spelling,lenta_news,False,False
4591,Автор увидел щюриться и открыл городской журнал утром.,Автор увидел щуриться и открыл городской журнал утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4592,Автор увидел щюриться и открыл городской журнал утром.,Автор увидел щуриться и открыл городской журнал утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4593,Автор увидел щюриться и открыл городской журнал утром.,Автор увидел щуриться и открыл городской журнал утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4594,Автор увидел щюриться и открыл городской журнал утром.,Автор увидел щуриться и открыл городской журнал утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4595,Автор увидел щюриться и открыл городской журнал утром.,Автор увидел щуриться и открыл городской журнал утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4596,Автор увидел щюриться и открыл городской журнал утром.,Автор увидел щуриться и открыл городской журнал утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4597,Автор увидел щюриться и открыл дежурная группа утром.,Автор увидел щуриться и открыл дежурная группа утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4598,Автор увидел щюриться и открыл дежурная группа утром.,Автор увидел щуриться и открыл дежурная группа утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4599,Автор увидел щюриться и открыл дежурная группа утром.,Автор увидел щуриться и открыл дежурная группа утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4600,Автор увидел щюриться и открыл дежурная группа утром.,Автор увидел щуриться и открыл дежурная группа утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4601,Автор увидел щюриться и открыл дежурная группа утром.,Автор увидел щуриться и открыл дежурная группа утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4602,Автор увидел щюриться и открыл дежурная группа утром.,Автор увидел щуриться и открыл дежурная группа утром.,test,pattern_щю_щу,spelling,lenta_news,False,False
4603,Аналитик записал щюплый и обновил осенняя проверка вечером.,Аналитик записал щуплый и обновил осенняя проверка вечером.,test,pattern_щю_щу,spelling,lenta_news,False,False
4604,Аналитик записал щюплый и обновил осенняя проверка вечером.,Аналитик записал щуплый и обновил осенняя проверка вечером.,test,pattern_щю_щу,spelling,lenta_news,False,False
4605,Аналитик записал щюплый и обновил осенняя проверка вечером.,Аналитик записал щуплый и обновил осенняя проверка вечером.,test,pattern_щю_щу,spelling,lenta_news,False,False
4606,Аналитик записал щюплый и обновил осенняя проверка вечером.,Аналитик записал щуплый и обновил осенняя проверка вечером.,test,pattern_щю_щу,spelling,lenta_news,False,False
4607,Аналитик записал щюплый и обновил осенняя проверка вечером.,Аналитик записал щуплый и обновил осенняя проверка вечером.,test,pattern_щю_щу,spelling,lenta_news,False,False
4608,Аналитик записал щюплый и обновил осенняя проверка вечером.,Аналитик записал щуплый и обновил осенняя проверка вечером.,test,pattern_щю_щу,spelling,lenta_news,False,False
4609,Аналитик записал щюплый и обновил осенняя проверка вечером.,Аналитик записал щуплый и обновил осенняя проверка вечером.,test,pattern_щю_щу,spelling,lenta_news,False,False
4610,Команда внесла щюпальце в плановый отчет перед встречей.,Команда внесла щупальце в плановый отчет перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4611,Команда внесла щюпальце в плановый отчет перед встречей.,Команда внесла щупальце в плановый отчет перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4612,Команда внесла щюпальце в плановый отчет перед встречей.,Команда внесла щупальце в плановый отчет перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4613,Команда внесла щюпальце в плановый отчет перед встречей.,Команда внесла щупальце в плановый отчет перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4614,Команда внесла щюпальце в плановый отчет перед встречей.,Команда внесла щупальце в плановый отчет перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4615,Команда внесла щюпальце в плановый отчет перед встречей.,Команда внесла щупальце в плановый отчет перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4616,Команда внесла щюпальце в финальная версия перед встречей.,Команда внесла щупальце в финальная версия перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4617,Команда внесла щюпальце в финальная версия перед встречей.,Команда внесла щупальце в финальная версия перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4618,Команда внесла щюпальце в финальная версия перед встречей.,Команда внесла щупальце в финальная версия перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4619,Команда внесла щюпальце в финальная версия перед встречей.,Команда внесла щупальце в финальная версия перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4620,Команда внесла щюпальце в финальная версия перед встречей.,Команда внесла щупальце в финальная версия перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4621,Команда внесла щюпальце в финальная версия перед встречей.,Команда внесла щупальце в финальная версия перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4622,Команда внесла щюпальце в финальная версия перед встречей.,Команда внесла щупальце в финальная версия перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
4623,Команда внесла щюпальце в финальный список перед встречей.,Команда внесла щупальце в финальный список перед встречей.,test,pattern_щю_щу,spelling,lenta_news,False,False
