row_index,split,source_type,rule_id,source,target,detected_family,expected_family,alignment_pass,reason
96246,train,synthetic_augmented_from_open_clean,comma_subordinate,"По месту проживания лица, упомянутого в документах в качестве главы издательства, корреспонденты никого не нашли, однако проживающие в том же подъезде люди сообщили что этот человек семь лет назад был убит.","По месту проживания лица, упомянутого в документах в качестве главы издательства, корреспонденты никого не нашли, однако проживающие в том же подъезде люди сообщили, что этот человек семь лет назад был убит.",subordinate_clause,subordinate_clause,True,ok
96308,train,synthetic_augmented_from_open_clean,comma_subordinate,Метеорологичоские службы обещают что к середине следующей недели жара спадет.,"Метеорологические службы обещают, что к середине следующей недели жара спадет.",subordinate_clause,subordinate_clause,True,ok
96553,train,synthetic_augmented_from_open_clean,comma_conjunction,Эта фраза была записана кем-то из журналистов а потом попала к одному из самых популярных комиков Германии Стефану Раабу.,"Эта фраза была записана кем-то из журналистов, а потом попала к одному из самых популярных комиков Германии Стефану Раабу.",coordinating_conjunction,coordinating_conjunction,True,ok
96560,train,synthetic_augmented_from_open_clean,comma_subordinate,"На днях в Чечне милиционеры задержали уроженца Карачаево-Черкесии и жителя Татарстана, которые утверждали что в течение года насильственно удерживались боевиками в качестве заложников.","На днях в Чечне милиционеры задержали уроженца Карачаево-Черкесии и жителя Татарстана, которые утверждали, что в течение года насильственно удерживались боевиками в качестве заложников.",subordinate_clause,subordinate_clause,True,ok
96568,train,synthetic_augmented_from_open_clean,comma_subordinate,"Так отмечен продолжающийся уже год успех исполнительницы, - в частности, то что ее песня ""It Feels So Good"" (""Это так здорово"") занимает первые места хит-парадов.","Так отмечен продолжающийся уже год успех исполнительницы, - в частности, то, что ее песня ""It Feels So Good"" (""Это так здорово"") занимает первые места хит-парадов.",subordinate_clause,subordinate_clause,True,ok
96599,train,synthetic_augmented_from_open_clean,comma_subordinate,"Затем появилась информация о готовности Гелаева начать переговоры с Кадыровым что, по словам Аслана Масхадова, было бы позором.","Затем появилась информация о готовности Гелаева начать переговоры с Кадыровым, что, по словам Аслана Масхадова, было бы позором.",subordinate_clause,subordinate_clause,True,ok
96630,train,synthetic_augmented_from_open_clean,comma_subordinate,Ранее стало известно что местная полиция разыскивает светловолосого мужчину 20-25 лет в светлых джинсах и зеленой спортивной куртке.,"Ранее стало известно, что местная полиция разыскивает светловолосого мужчину 20-25 лет в светлых джинсах и зеленой спортивной куртке.",subordinate_clause,subordinate_clause,True,ok
96660,train,synthetic_augmented_from_open_clean,comma_subordinate,Он рассчитывает на то что полиция не станет разыскивать 13-летнего ребенка.,"Он рассчитывает на то, что полиция не станет разыскивать 13-летнего ребенка.",subordinate_clause,subordinate_clause,True,ok
96671,train,synthetic_augmented_from_open_clean,comma_subordinate,"Дело в том что в Таджикистане до сих пор нет нормативных документов, которые бы регулировали деятельность увеселительных заведений.","Дело в том, что в Таджикистане до сих пор нет нормативных документов, которые бы регулировали деятельность увеселительных заведений.",subordinate_clause,subordinate_clause,True,ok
96678,train,synthetic_augmented_from_open_clean,comma_conjunction,"""Торонто"" победил ""Нью-Йорк Айлендерс"" - 3:2, у победителей гол и передачу сделал Сергей Березин а у проигравших гол забил Олег Кваша.","""Торонто"" победил ""Нью-Йорк Айлендерс"" - 3:2, у победителей гол и передачу сделал Сергей Березин, а у проигравших гол забил Олег Кваша.",coordinating_conjunction,coordinating_conjunction,True,ok
96689,train,synthetic_augmented_from_open_clean,comma_conjunction,Глушаков носил капитанскую повязку но 18 сентября вместе с защитником Андреем Ещенко был выведен из состава «Спартака» в сентябре по решонию Карреры.,"Глушаков носил капитанскую повязку, но 18 сентября вместе с защитником Андреем Ещенко был выведен из состава «Спартака» в сентябре по решению Карреры.",coordinating_conjunction,coordinating_conjunction,True,ok
96698,train,synthetic_augmented_from_open_clean,comma_conjunction,Всего в Европе проголосовали 23 тысячи чоловек а требующиеся по уставу 2 процента составили 470 голосов.,"Всего в Европе проголосовали 23 тысячи человек, а требующиеся по уставу 2 процента составили 470 голосов.",coordinating_conjunction,coordinating_conjunction,True,ok
96738,train,synthetic_augmented_from_open_clean,comma_conjunction,"Так, теломеры «старели» на 0,34-3,67 года а эпигенетичоский возраст увеличивался на 0,29–0,63 года.","Так, теломеры «старели» на 0,34-3,67 года, а эпигенетический возраст увеличивался на 0,29–0,63 года.",coordinating_conjunction,coordinating_conjunction,True,ok
96766,train,synthetic_augmented_from_open_clean,comma_conjunction,В этом тайнике а также в прикроватной тумбочке она хранила запрещенные предметы (технические устройства).,"В этом тайнике, а также в прикроватной тумбочке она хранила запрещенные предметы (технические устройства).",coordinating_conjunction,coordinating_conjunction,True,ok
96788,train,synthetic_augmented_from_open_clean,comma_subordinate,"По словам матери одной из учениц, одежда ее дочери Элли и ее подруги Жасмин оказалась «слишком обтягивающей» и в школе решили что такие короткие юбки больше подходят ученицам «постройнее».","По словам матери одной из учениц, одежда ее дочери Элли и ее подруги Жасмин оказалась «слишком обтягивающей» и в школе решили, что такие короткие юбки больше подходят ученицам «постройнее».",subordinate_clause,subordinate_clause,True,ok
96863,train,synthetic_augmented_from_open_clean,comma_conjunction,"Между тем к нынешней зиме было заготовлено угля на треть меньше, чем в прошлом году а ежедневный расход топлива в Амурской области с начала отопительного сезона вдвое превышает поступление.","Между тем к нынешней зиме было заготовлено угля на треть меньше, чем в прошлом году, а ежедневный расход топлива в Амурской области с начала отопительного сезона вдвое превышает поступление.",coordinating_conjunction,coordinating_conjunction,True,ok
96895,train,synthetic_augmented_from_open_clean,comma_conjunction,"Так, рынки развивающихся стран сокращаются, акции высокотехнологичных компаний дорожают а экономика США демонстрирует устойчивый рост.","Так, рынки развивающихся стран сокращаются, акции высокотехнологичных компаний дорожают, а экономика США демонстрирует устойчивый рост.",coordinating_conjunction,coordinating_conjunction,True,ok
96906,train,synthetic_augmented_from_open_clean,comma_subordinate,"Напомним что подписание Союзного Договора между Россией и Белоруссией планировалось на 26 ноября, однако было отложено из-за болезни президента Бориса Ельцина.","Напомним, что подписание Союзного Договора между Россией и Белоруссией планировалось на 26 ноября, однако было отложено из-за болезни президента Бориса Ельцина.",subordinate_clause,subordinate_clause,True,ok
96913,train,synthetic_augmented_from_open_clean,comma_conjunction,"Жонщины держат на работе запасные колготки а мужчины — бальзам для губ В Великобритании был проведен опрос 1500 служащих, работающих в офисах.","Женщины держат на работе запасные колготки, а мужчины — бальзам для губ В Великобритании был проведен опрос 1500 служащих, работающих в офисах.",coordinating_conjunction,coordinating_conjunction,True,ok
96945,train,synthetic_augmented_from_open_clean,comma_subordinate,Он сообщил что обнаружены мощи апостола Павла.,"Он сообщил, что обнаружены мощи апостола Павла.",subordinate_clause,subordinate_clause,True,ok
96968,train,synthetic_augmented_from_open_clean,comma_conjunction,"В Москве мужчина застрелил тещу, пытался убить тестя а потом покончил с собой.","В Москве мужчина застрелил тещу, пытался убить тестя, а потом покончил с собой.",coordinating_conjunction,coordinating_conjunction,True,ok
96984,train,synthetic_augmented_from_open_clean,comma_subordinate,Свой отказ представитель заявителя мотивировал тем что банк придоставил ему запрашиваемые документы.,"Свой отказ представитель заявителя мотивировал тем, что банк предоставил ему запрашиваемые документы.",subordinate_clause,subordinate_clause,True,ok
97101,train,synthetic_augmented_from_open_clean,comma_subordinate,Около 500 человек решили остаться на площади Тахрир с пятницы когда там состоялась крупная манифестация с требованием к военным властям страны передать руководство гражданским.,"Около 500 человек решили остаться на площади Тахрир с пятницы, когда там состоялась крупная манифестация с требованием к военным властям страны передать руководство гражданским.",subordinate_clause,subordinate_clause,True,ok
97137,train,synthetic_augmented_from_open_clean,comma_conjunction,На протяжении всей встречи на корте велась равная борьба но в концовке решающей партии Хипфлю удалось выиграть подачу россиянина.,"На протяжении всей встречи на корте велась равная борьба, но в концовке решающей партии Хипфлю удалось выиграть подачу россиянина.",coordinating_conjunction,coordinating_conjunction,True,ok
97147,train,synthetic_augmented_from_open_clean,comma_subordinate,"В сообщении к петиции они выражают недоумение по поводу решения прекратить работу над проектом, вместо того чтобы развить его до поиска по социальным сетям Одноклассники и Facebook.","В сообщении к петиции они выражают недоумение по поводу решения прекратить работу над проектом, вместо того, чтобы развить его до поиска по социальным сетям Одноклассники и Facebook.",subordinate_clause,subordinate_clause,True,ok
97149,train,synthetic_augmented_from_open_clean,comma_subordinate,Макартур сказал что хотелось бы видеть на борту орбитальной лаборатории больше космонавтов.,"Макартур сказал, что хотелось бы видеть на борту орбитальной лаборатории больше космонавтов.",subordinate_clause,subordinate_clause,True,ok
97157,train,synthetic_augmented_from_open_clean,comma_subordinate,Отмечается что Колпаков самостоятельно принял решение об отставке.,"Отмечается, что Колпаков самостоятельно принял решение об отставке.",subordinate_clause,subordinate_clause,True,ok
97159,train,synthetic_augmented_from_open_clean,comma_conjunction,"По мнению судей, он противоречит Конституции России а также нарушает ряд федеральных и республиканских законов о гражданских правах и свободах.","По мнению судей, он противоречит Конституции России, а также нарушает ряд федеральных и республиканских законов о гражданских правах и свободах.",coordinating_conjunction,coordinating_conjunction,True,ok
97269,train,synthetic_augmented_from_open_clean,comma_subordinate,"«С учетом того что стоимость медикаментов не снижалась, результаты опроса могут прямо указывать на общий рост благосостояния», — отмечают исследователи.","«С учетом того, что стоимость медикаментов не снижалась, результаты опроса могут прямо указывать на общий рост благосостояния», — отмечают исследователи.",subordinate_clause,subordinate_clause,True,ok
97280,train,synthetic_augmented_from_open_clean,comma_conjunction,"Он приближался к российскому острову Гогланд на 19 километров, Выборгу — на 126 километров а также к району Санкт-Петербурга Кронштадту — на 169 километров.","Он приближался к российскому острову Гогланд на 19 километров, Выборгу — на 126 километров, а также к району Санкт-Петербурга Кронштадту — на 169 километров.",coordinating_conjunction,coordinating_conjunction,True,ok
97306,train,synthetic_augmented_from_open_clean,comma_conjunction,"Затем на остановке ""Юбилейная"" одноклассник вышел а Алексей поехал дальше, пересев на маршрутное такси №152.","Затем на остановке ""Юбилейная"" одноклассник вышел, а Алексей поехал дальше, пересев на маршрутное такси №152.",coordinating_conjunction,coordinating_conjunction,True,ok
97307,train,synthetic_augmented_from_open_clean,comma_conjunction,"Бред, конечно но я ржал конкретно.","Бред, конечно, но я ржал конкретно.",coordinating_conjunction,coordinating_conjunction,True,ok
97315,train,synthetic_augmented_from_open_clean,comma_subordinate,Но как описать их неслыханный ужас когда под саваном и маской не оказалось никакой осязательной формы …,"Но как описать их неслыханный ужас, когда под саваном и маской не оказалось никакой осязательной формы …",subordinate_clause,subordinate_clause,True,ok
97360,train,synthetic_augmented_from_open_clean,comma_conjunction,После обеда главы государств дадут совместную пресс-конференцию а затем в Президентском дворце начнется двусторонняя встреча Путина и Ниинистё.,"После обеда главы государств дадут совместную пресс-конференцию, а затем в Президентском дворце начнется двусторонняя встреча Путина и Ниинистё.",coordinating_conjunction,coordinating_conjunction,True,ok
97432,train,synthetic_augmented_from_open_clean,comma_subordinate,"Придприниматель Бассет-Смит планирует продавать каждую банку консервов весом в 400 граммов за два с половиной доллара что, безусловно, должно обрадовать собаководов Кореи и Сингапура.","Предприниматель Бассет-Смит планирует продавать каждую банку консервов весом в 400 граммов за два с половиной доллара, что, безусловно, должно обрадовать собаководов Кореи и Сингапура.",subordinate_clause,subordinate_clause,True,ok
97447,train,synthetic_augmented_from_open_clean,comma_subordinate,Вы знаете что в среднем число жителей нашей страны ежегодно становится меньше почти на 700 тысяч человек.,"Вы знаете, что в среднем число жителей нашей страны ежегодно становится меньше почти на 700 тысяч человек.",subordinate_clause,subordinate_clause,True,ok
97484,train,synthetic_augmented_from_open_clean,comma_subordinate,"Власенко пообещал что заявление в Генеральную прокуратуру будет подано в четверг и в ближайшие дни иск будет направлен в один из судов Киева, скорее всего, в Киевский административный суд.","Власенко пообещал, что заявление в Генеральную прокуратуру будет подано в четверг и в ближайшие дни иск будет направлен в один из судов Киева, скорее всего, в Киевский административный суд.",subordinate_clause,subordinate_clause,True,ok
97545,train,synthetic_augmented_from_open_clean,comma_subordinate,Ранее 13 декабря Драчев рассказал что представители СБР связались с посольством и адвокатами. В отчете о теме «городская справка» встретилось слово молокоо.,"Ранее 13 декабря Драчев рассказал, что представители СБР связались с посольством и адвокатами. В отчете о теме «городская справка» встретилось слово молоко.",subordinate_clause,subordinate_clause,True,ok
97570,train,synthetic_augmented_from_open_clean,comma_conjunction,Они начали требоватьу хозяев деньги но в это время прибыла милиция.,"Они начали требоватьу хозяев деньги, но в это время прибыла милиция.",coordinating_conjunction,coordinating_conjunction,True,ok
97649,train,synthetic_augmented_from_open_clean,comma_subordinate,"Они обратились с открытым письмом к призиденту России, в котором выразили надежду что ""при решении вопроса о захоронении воинов будет учитываться воля их отцов, матерей и близких"".","Они обратились с открытым письмом к президенту России, в котором выразили надежду, что ""при решении вопроса о захоронении воинов будет учитываться воля их отцов, матерей и близких"".",subordinate_clause,subordinate_clause,True,ok
97661,train,synthetic_augmented_from_open_clean,comma_subordinate,Валерий Гартунг отметил что ужо высказывал все эти соображения председателю ЦБ Эльвире Набиуллиной.,"Валерий Гартунг отметил, что уже высказывал все эти соображения председателю ЦБ Эльвире Набиуллиной.",subordinate_clause,subordinate_clause,True,ok
97703,train,synthetic_augmented_from_open_clean,comma_conjunction,Тут ЕСТЬ металличоские предметы а не только пластик!,"Тут ЕСТЬ металлические предметы, а не только пластик!",coordinating_conjunction,coordinating_conjunction,True,ok
97727,train,synthetic_augmented_from_open_clean,comma_conjunction,"По факту избиения, зафиксированному врачами железнодорожной больницы Курска а затем и милицией, было возбуждено дело по статье 112, части 2, пунктам ""б"" и ""г"" Уголовного кодекса Российской Федерации.","По факту избиения, зафиксированному врачами железнодорожной больницы Курска, а затем и милицией, было возбуждено дело по статье 112, части 2, пунктам ""б"" и ""г"" Уголовного кодекса Российской Федерации.",coordinating_conjunction,coordinating_conjunction,True,ok
97745,train,synthetic_augmented_from_open_clean,comma_subordinate,Отмечается что средняя величина прожиточного минимума по России за третий квартал 2018 года — 10 451 рубль.,"Отмечается, что средняя величина прожиточного минимума по России за третий квартал 2018 года — 10 451 рубль.",subordinate_clause,subordinate_clause,True,ok
97883,train,synthetic_augmented_from_open_clean,comma_subordinate,"В ответ в японском кабмине заявили что Япония не будет заключать мирный договор с Россией до тех пор, пока не будет урегулирован территориальный спор.","В ответ в японском кабмине заявили, что Япония не будет заключать мирный договор с Россией до тех пор, пока не будет урегулирован территориальный спор.",subordinate_clause,subordinate_clause,True,ok
97985,train,synthetic_augmented_from_open_clean,comma_conjunction,"По словам осужденного, его родители — пенсионеры но вынуждены работать из-за нехватки денег на лекарства.","По словам осужденного, его родители — пенсионеры, но вынуждены работать из-за нехватки денег на лекарства.",coordinating_conjunction,coordinating_conjunction,True,ok
98081,train,synthetic_augmented_from_open_clean,comma_subordinate,Мейорс отрицал все обвинения и настаивал на том что пацыенты умирали своей смертью.,"Мейорс отрицал все обвинения и настаивал на том, что пациенты умирали своей смертью.",subordinate_clause,subordinate_clause,True,ok
98089,train,synthetic_augmented_from_open_clean,comma_subordinate,"Генерал также отметил что, по его мнению, следующая возможность для Украины вступить в НАТО может появиться только через десять лет. В отчете о теме «дежурная группа» встретилось слово не прочитанный.","Генерал также отметил, что, по его мнению, следующая возможность для Украины вступить в НАТО может появиться только через десять лет. В отчете о теме «дежурная группа» встретилось слово непрочитанный.",subordinate_clause,subordinate_clause,True,ok
98118,train,synthetic_augmented_from_open_clean,comma_conjunction,Весь мой научный бэкграунд просто вставал в ступор но пипл хавал.,"Весь мой научный бэкграунд просто вставал в ступор, но пипл хавал.",coordinating_conjunction,coordinating_conjunction,True,ok
98154,train,synthetic_augmented_from_open_clean,comma_conjunction,Саша слушала меня со вниманием но скоро на лице ее прочел я разсеянность: она меня не понимала.,"Саша слушала меня со вниманием, но скоро на лице ее прочел я рассеянность: она меня не понимала.",coordinating_conjunction,coordinating_conjunction,True,ok
98159,train,synthetic_augmented_from_open_clean,comma_subordinate,Также было установлено что китайские военные лидеры не доверяют Соединенным Штатам.,"Также было установлено, что китайские военные лидеры не доверяют Соединенным Штатам.",subordinate_clause,subordinate_clause,True,ok
98180,train,synthetic_augmented_from_open_clean,comma_subordinate,На сегодняшнем брифинге в Росинформцентре помощник и.о. президента России Сергей Ястржембский пояснил что военные финансисты будут отвечать за выдачу пенсий и зарлат населению республики.,"На сегодняшнем брифинге в Росинформцентре помощник и.о. президента России Сергей Ястржембский пояснил, что военные финансисты будут отвечать за выдачу пенсий и зарлат населению республики.",subordinate_clause,subordinate_clause,True,ok
98204,train,synthetic_augmented_from_open_clean,comma_subordinate,"Ротем также рассказал что один из мужчин оказался «настолько аскетичным», что не открывал глаза до конца полета, чтобы не видеть женщин.","Ротем также рассказал, что один из мужчин оказался «настолько аскетичным», что не открывал глаза до конца полета, чтобы не видеть женщин.",subordinate_clause,subordinate_clause,True,ok
98317,train,synthetic_augmented_from_open_clean,comma_subordinate,"Издание обратилось к профессиональному диетологу, которая объяснила что злоупотребление напитками с высоким содержанием сахара действительно может стать причиной ожирения, болезни зубов или диабета.","Издание обратилось к профессиональному диетологу, которая объяснила, что злоупотребление напитками с высоким содержанием сахара действительно может стать причиной ожирения, болезни зубов или диабета.",subordinate_clause,subordinate_clause,True,ok
98333,train,synthetic_augmented_from_open_clean,comma_conjunction,Всего в Европе проголосовали 23 тысячи человек а требующиеся по уставу 2 процента составили 470 голосов.,"Всего в Европе проголосовали 23 тысячи человек, а требующиеся по уставу 2 процента составили 470 голосов.",coordinating_conjunction,coordinating_conjunction,True,ok
98394,train,synthetic_augmented_from_open_clean,comma_subordinate,"Нашлись и сторонники теории заговора, которые были уверены что ошибка была сделана преднамеренно.","Нашлись и сторонники теории заговора, которые были уверены, что ошибка была сделана преднамеренно.",subordinate_clause,subordinate_clause,True,ok
98398,train,synthetic_augmented_from_open_clean,comma_subordinate,"Электронная торговля должна была, по предварительным подсчетам, обеспечить поступление в бюджет штата 14 миллионов долларов ежегодно что позволило бы реализовать множество экономических программ.","Электронная торговля должна была, по предварительным подсчетам, обеспечить поступление в бюджет штата 14 миллионов долларов ежегодно, что позволило бы реализовать множество экономических программ.",subordinate_clause,subordinate_clause,True,ok
98422,train,synthetic_augmented_from_open_clean,comma_subordinate,"В свою очоредь в пресс-службе ""Трансаэро"" сообщили ""Интерфаксу"" что эта авиакомпания в субботу отменила один рейс на Нью-Йорк.","В свою очередь в пресс-службе ""Трансаэро"" сообщили ""Интерфаксу"", что эта авиакомпания в субботу отменила один рейс на Нью-Йорк.",subordinate_clause,subordinate_clause,True,ok
98470,train,synthetic_augmented_from_open_clean,comma_conjunction,В число 50 лучших входят еще две россиянки: Елена Лиховцева занимает 27-е место а Татьяна Панова - 45-е.,"В число 50 лучших входят еще две россиянки: Елена Лиховцева занимает 27-е место, а Татьяна Панова - 45-е.",coordinating_conjunction,coordinating_conjunction,True,ok
98577,train,synthetic_augmented_from_open_clean,comma_subordinate,"Теперь, согласно декрету, милиция имеет право прекратить массовую акцию если ее участники ""действуют методами, создающими угрозу общественной безопасности, жизни и здоровью граждан, либо скрывают свои лица под масками"".","Теперь, согласно декрету, милиция имеет право прекратить массовую акцию, если ее участники ""действуют методами, создающими угрозу общественной безопасности, жизни и здоровью граждан, либо скрывают свои лица под масками"".",subordinate_clause,subordinate_clause,True,ok
98682,train,synthetic_augmented_from_open_clean,comma_conjunction,"Главой президентской команды он назначил своего напарника по выборам, бывшего министра обороны Ричарда Чейни а ответственным за подбор кабинета назначил бывшего министра транспорта Эндрю Карда.","Главой президентской команды он назначил своего напарника по выборам, бывшего министра обороны Ричарда Чейни, а ответственным за подбор кабинета назначил бывшего министра транспорта Эндрю Карда.",coordinating_conjunction,coordinating_conjunction,True,ok
98690,train,synthetic_augmented_from_open_clean,comma_conjunction,"В сентябре они снизились на 1,5 процента а в августе — на 0,9 процента.","В сентябре они снизились на 1,5 процента, а в августе — на 0,9 процента.",coordinating_conjunction,coordinating_conjunction,True,ok
98716,train,synthetic_augmented_from_open_clean,comma_subordinate,Источник сообщил что Минфин выступает за отмену налога с пользователей автодорог с одновременным введением регионального транспортного налога.,"Источник сообщил, что Минфин выступает за отмену налога с пользователей автодорог с одновременным введением регионального транспортного налога.",subordinate_clause,subordinate_clause,True,ok
98732,train,synthetic_augmented_from_open_clean,comma_conjunction,"Женщины держат на работе запасные колготки а мужчины — бальзам для губ В Великобритании был проведенн опрос 1500 служащих, работающих в офисах.","Женщины держат на работе запасные колготки, а мужчины — бальзам для губ В Великобритании был проведен опрос 1500 служащих, работающих в офисах.",coordinating_conjunction,coordinating_conjunction,True,ok
98828,train,synthetic_augmented_from_open_clean,comma_conjunction,Дмитрий Медведев подписал законы о новом порядке выборов губернаторов а также об освобождении политических партий от необходимости собирать подписи для участия в избирательном процессе.,"Дмитрий Медведев подписал законы о новом порядке выборов губернаторов, а также об освобождении политических партий от необходимости собирать подписи для участия в избирательном процессе.",coordinating_conjunction,coordinating_conjunction,True,ok
98991,train,synthetic_augmented_from_open_clean,comma_subordinate,Руководитель управления экологического просвещения министерства экологии Челябинской области Виталий Безруков заявил что специалистам удалось выявить источник зловония в Челябинске.,"Руководитель управления экологического просвещения министерства экологии Челябинской области Виталий Безруков заявил, что специалистам удалось выявить источник зловония в Челябинске.",subordinate_clause,subordinate_clause,True,ok
99021,train,synthetic_augmented_from_open_clean,comma_subordinate,"Телеведущая поинтересовалась что читают этим летом ее подписчики, однако вместо обсуждения литературы пользователи Instagram принялись критиковать ее за распущенность.","Телеведущая поинтересовалась, что читают этим летом ее подписчики, однако вместо обсуждения литературы пользователи Instagram принялись критиковать ее за распущенность.",subordinate_clause,subordinate_clause,True,ok
99069,train,synthetic_augmented_from_open_clean,comma_subordinate,Что-то по тем же законам что-то уже по другим.,"Что-то по тем же законам, что-то уже по другим.",subordinate_clause,subordinate_clause,True,ok
99118,train,synthetic_augmented_from_open_clean,comma_conjunction,"По их сведениям, в этом столкновении никто из пассажиров и моряков не пострадал а суда получили незначительные повреждения.","По их сведениям, в этом столкновении никто из пассажиров и моряков не пострадал, а суда получили незначительные повреждения.",coordinating_conjunction,coordinating_conjunction,True,ok
99121,train,synthetic_augmented_from_open_clean,comma_subordinate,Но капитан ничого не смог сказать по поводу того что на яхте вместо пяти заявленных в судовом журнале членов экипажа оказалось девять человек.,"Но капитан ничего не смог сказать по поводу того, что на яхте вместо пяти заявленных в судовом журнале членов экипажа оказалось девять человек.",subordinate_clause,subordinate_clause,True,ok
99133,train,synthetic_augmented_from_open_clean,comma_subordinate,"""Сегодня есть маленькая надежда на то что на ""Курске"" остались в живых моряки, однако она убывает с каждым часом"", - подчеркнул он","""Сегодня есть маленькая надежда на то, что на ""Курске"" остались в живых моряки, однако она убывает с каждым часом"", - подчеркнул он.",subordinate_clause,subordinate_clause,True,ok
99143,train,synthetic_augmented_from_open_clean,comma_subordinate,В материалах дела отмечяется что после убийства Автамонов лег рядом с телом Тягуновой и уснул без сил.,"В материалах дела отмечается, что после убийства Автамонов лег рядом с телом Тягуновой и уснул без сил.",subordinate_clause,subordinate_clause,True,ok
99153,train,synthetic_augmented_from_open_clean,comma_subordinate,"25 августа, после того как агенты ФБР признали что использовали в Уэйко взрывоопасный газ, Рино заявила, что министерство юстиции начинает новое расследование этой истории.","25 августа, после того как агенты ФБР признали, что использовали в Уэйко взрывоопасный газ, Рино заявила, что министерство юстиции начинает новое расследование этой истории.",subordinate_clause,subordinate_clause,True,ok
99154,train,synthetic_augmented_from_open_clean,comma_conjunction,"""Предлагаем усилить наказание по первой части (статьи) до двух лет а по второй - до пяти лет"", - сказал Ромодановский.","""Предлагаем усилить наказание по первой части (статьи) до двух лет, а по второй - до пяти лет"", - сказал Ромодановский.",coordinating_conjunction,coordinating_conjunction,True,ok
99164,train,synthetic_augmented_from_open_clean,comma_subordinate,"Большинство исследователей согласно с тем что эротическая манга берёт своё начало в период Эдо (1600 — 1868), когда возникает новое направление в изобразительном искусстве — гравюры в стиле укиё-э.","Большинство исследователей согласно с тем, что эротическая манга берёт своё начало в период Эдо (1600 — 1868), когда возникает новое направление в изобразительном искусстве — гравюры в стиле укиё-э.",subordinate_clause,subordinate_clause,True,ok
