row_index,rule_id,reason,source,target
2824,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. После проверки данные совпали.,Редактор заметил одно: подпись отсутствует. После проверки данные совпали.
2825,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Вечером служба передала копию.,Команда решила одно: отчет нужно вернуть. Вечером служба передала копию.
2826,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Затем автор подписал лист.,Редактор заметил одно: подпись отсутствует. Затем автор подписал лист.
2827,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Позже комиссия вернула письмо.,Команда решила одно: отчет нужно вернуть. Позже комиссия вернула письмо.
2828,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Утром отдел принял заявку.,Редактор заметил одно: подпись отсутствует. Утром отдел принял заявку.
2829,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. После обеда секретарь внес дату.,Команда решила одно: отчет нужно вернуть. После обеда секретарь внес дату.
2830,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Вечером редактор проверил список.,Редактор заметил одно: подпись отсутствует. Вечером редактор проверил список.
2831,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Затем курьер доставил пакет.,Команда решила одно: отчет нужно вернуть. Затем курьер доставил пакет.
2832,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Позже аналитик сверил отчет.,Редактор заметил одно: подпись отсутствует. Позже аналитик сверил отчет.
2833,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Утром группа открыла архив.,Команда решила одно: отчет нужно вернуть. Утром группа открыла архив.
2834,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. После встречи автор добавил подпись.,Редактор заметил одно: подпись отсутствует. После встречи автор добавил подпись.
2835,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Вечером отдел закрыл вопрос.,Команда решила одно: отчет нужно вернуть. Вечером отдел закрыл вопрос.
2836,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Затем специалист отправил ответ.,Редактор заметил одно: подпись отсутствует. Затем специалист отправил ответ.
2837,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Позже секретарь подготовил копию.,Команда решила одно: отчет нужно вернуть. Позже секретарь подготовил копию.
2838,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Утром редактор проверил адрес.,Редактор заметил одно: подпись отсутствует. Утром редактор проверил адрес.
2839,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. После звонка комиссия ждала письмо.,Команда решила одно: отчет нужно вернуть. После звонка комиссия ждала письмо.
2840,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Вечером автор уточнил срок.,Редактор заметил одно: подпись отсутствует. Вечером автор уточнил срок.
2841,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Затем отдел сохранил файл.,Команда решила одно: отчет нужно вернуть. Затем отдел сохранил файл.
2842,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Позже группа приняла решение.,Редактор заметил одно: подпись отсутствует. Позже группа приняла решение.
2843,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Утром служба сверила данные.,Команда решила одно: отчет нужно вернуть. Утром служба сверила данные.
2844,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. После совещания секретарь закрыл папку.,Редактор заметил одно: подпись отсутствует. После совещания секретарь закрыл папку.
2845,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Вечером специалист обновил запись.,Команда решила одно: отчет нужно вернуть. Вечером специалист обновил запись.
2846,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Затем редактор передал копию.,Редактор заметил одно: подпись отсутствует. Затем редактор передал копию.
2847,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Позже автор открыл таблицу.,Команда решила одно: отчет нужно вернуть. Позже автор открыл таблицу.
2848,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Утром комиссия согласовала дату.,Редактор заметил одно: подпись отсутствует. Утром комиссия согласовала дату.
2849,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. После проверки отдел отправил ответ.,Команда решила одно: отчет нужно вернуть. После проверки отдел отправил ответ.
2850,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Вечером секретарь внес подпись.,Редактор заметил одно: подпись отсутствует. Вечером секретарь внес подпись.
2851,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Затем группа закрыла журнал.,Команда решила одно: отчет нужно вернуть. Затем группа закрыла журнал.
2852,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Позже служба уточнила маршрут.,Редактор заметил одно: подпись отсутствует. Позже служба уточнила маршрут.
2853,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Утром аналитик проверил сводку.,Команда решила одно: отчет нужно вернуть. Утром аналитик проверил сводку.
2854,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. После обеда редактор принял письмо.,Редактор заметил одно: подпись отсутствует. После обеда редактор принял письмо.
2855,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Вечером отдел обновил список.,Команда решила одно: отчет нужно вернуть. Вечером отдел обновил список.
2856,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Затем автор сохранил документ.,Редактор заметил одно: подпись отсутствует. Затем автор сохранил документ.
2857,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Позже комиссия открыла протокол.,Команда решила одно: отчет нужно вернуть. Позже комиссия открыла протокол.
2858,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Утром секретарь отправил копию.,Редактор заметил одно: подпись отсутствует. Утром секретарь отправил копию.
2859,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. После звонка специалист уточнил срок.,Команда решила одно: отчет нужно вернуть. После звонка специалист уточнил срок.
2860,explanation_colon,strict_validator_rejected,Редактор заметил одно подпись отсутствует. Вечером группа сверила даты.,Редактор заметил одно: подпись отсутствует. Вечером группа сверила даты.
2861,explanation_colon,strict_validator_rejected,Команда решила одно отчет нужно вернуть. Затем отдел принял письмо.,Команда решила одно: отчет нужно вернуть. Затем отдел принял письмо.
3187,n_nn_adjective,target_quality_failed,"""Может упасть давление в кабине,- сказал он,- и это станет серьезнным препятствием для работы следующей экспедиции.","""Может упасть давление в кабине,- сказал он,- и это станет серьезным препятствием для работы следующей экспедиции."
3201,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже редактор сохранил копию.,Жареный картофель остыл. Позже редактор сохранил копию.
3202,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром комиссия вернулась к письму.,Раненый зверь лежал тихо. Утром комиссия вернулась к письму.
3203,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После встречи файл остался в архиве.,Жареный картофель остыл. После встречи файл остался в архиве.
3204,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером автор обновил сводку.,Раненый зверь лежал тихо. Вечером автор обновил сводку.
3205,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем группа сверила подписи.,Жареный картофель остыл. Затем группа сверила подписи.
3206,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже служба отправила ответ.,Раненый зверь лежал тихо. Позже служба отправила ответ.
3207,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром секретарь открыл папку.,Жареный картофель остыл. Утром секретарь открыл папку.
3208,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После проверки список закрыли.,Раненый зверь лежал тихо. После проверки список закрыли.
3209,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером руководитель принял правки.,Жареный картофель остыл. Вечером руководитель принял правки.
3210,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем аналитик обновил запись.,Раненый зверь лежал тихо. Затем аналитик обновил запись.
3211,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже отдел уточнил дату.,Жареный картофель остыл. Позже отдел уточнил дату.
3212,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром курьер принес копию.,Раненый зверь лежал тихо. Утром курьер принес копию.
3213,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После обеда автор сверил данные.,Жареный картофель остыл. После обеда автор сверил данные.
3214,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером секретарь закрыл журнал.,Раненый зверь лежал тихо. Вечером секретарь закрыл журнал.
3215,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем комиссия перенесла встречу.,Жареный картофель остыл. Затем комиссия перенесла встречу.
3216,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже архивариус обновил карточку.,Раненый зверь лежал тихо. Позже архивариус обновил карточку.
3217,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром дежурный проверил подписи.,Жареный картофель остыл. Утром дежурный проверил подписи.
3218,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После звонка редактор открыл файл.,Раненый зверь лежал тихо. После звонка редактор открыл файл.
3219,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером группа согласовала срок.,Жареный картофель остыл. Вечером группа согласовала срок.
3220,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем отдел отправил письмо.,Раненый зверь лежал тихо. Затем отдел отправил письмо.
3221,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже автор поправил заголовок.,Жареный картофель остыл. Позже автор поправил заголовок.
3222,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром команда сверила список.,Раненый зверь лежал тихо. Утром команда сверила список.
3223,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После совещания документ приняли.,Жареный картофель остыл. После совещания документ приняли.
3224,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером сотрудник закрыл заявку.,Раненый зверь лежал тихо. Вечером сотрудник закрыл заявку.
3225,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем редактор сохранил таблицу.,Жареный картофель остыл. Затем редактор сохранил таблицу.
3226,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже руководитель уточнил адрес.,Раненый зверь лежал тихо. Позже руководитель уточнил адрес.
3227,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром специалист открыл журнал.,Жареный картофель остыл. Утром специалист открыл журнал.
3228,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После проверки данные совпали.,Раненый зверь лежал тихо. После проверки данные совпали.
3229,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером служба передала копию.,Жареный картофель остыл. Вечером служба передала копию.
3230,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем автор подписал лист.,Раненый зверь лежал тихо. Затем автор подписал лист.
3231,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже комиссия вернула письмо.,Жареный картофель остыл. Позже комиссия вернула письмо.
3232,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром отдел принял заявку.,Раненый зверь лежал тихо. Утром отдел принял заявку.
3233,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После обеда секретарь внес дату.,Жареный картофель остыл. После обеда секретарь внес дату.
3234,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером редактор проверил список.,Раненый зверь лежал тихо. Вечером редактор проверил список.
3235,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем курьер доставил пакет.,Жареный картофель остыл. Затем курьер доставил пакет.
3236,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже аналитик сверил отчет.,Раненый зверь лежал тихо. Позже аналитик сверил отчет.
3237,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром группа открыла архив.,Жареный картофель остыл. Утром группа открыла архив.
3238,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После встречи автор добавил подпись.,Раненый зверь лежал тихо. После встречи автор добавил подпись.
3239,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером отдел закрыл вопрос.,Жареный картофель остыл. Вечером отдел закрыл вопрос.
3240,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем специалист отправил ответ.,Раненый зверь лежал тихо. Затем специалист отправил ответ.
3241,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже секретарь подготовил копию.,Жареный картофель остыл. Позже секретарь подготовил копию.
3242,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром редактор проверил адрес.,Раненый зверь лежал тихо. Утром редактор проверил адрес.
3243,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После звонка комиссия ждала письмо.,Жареный картофель остыл. После звонка комиссия ждала письмо.
3244,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером автор уточнил срок.,Раненый зверь лежал тихо. Вечером автор уточнил срок.
3245,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем отдел сохранил файл.,Жареный картофель остыл. Затем отдел сохранил файл.
3246,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже группа приняла решение.,Раненый зверь лежал тихо. Позже группа приняла решение.
3247,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром служба сверила данные.,Жареный картофель остыл. Утром служба сверила данные.
3248,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После совещания секретарь закрыл папку.,Раненый зверь лежал тихо. После совещания секретарь закрыл папку.
3249,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером специалист обновил запись.,Жареный картофель остыл. Вечером специалист обновил запись.
3250,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем редактор передал копию.,Раненый зверь лежал тихо. Затем редактор передал копию.
3251,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже автор открыл таблицу.,Жареный картофель остыл. Позже автор открыл таблицу.
3252,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром комиссия согласовала дату.,Раненый зверь лежал тихо. Утром комиссия согласовала дату.
3253,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После проверки отдел отправил ответ.,Жареный картофель остыл. После проверки отдел отправил ответ.
3254,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером секретарь внес подпись.,Раненый зверь лежал тихо. Вечером секретарь внес подпись.
3255,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем группа закрыла журнал.,Жареный картофель остыл. Затем группа закрыла журнал.
3256,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже служба уточнила маршрут.,Раненый зверь лежал тихо. Позже служба уточнила маршрут.
3257,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром аналитик проверил сводку.,Жареный картофель остыл. Утром аналитик проверил сводку.
3258,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После обеда редактор принял письмо.,Раненый зверь лежал тихо. После обеда редактор принял письмо.
3259,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером отдел обновил список.,Жареный картофель остыл. Вечером отдел обновил список.
3260,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем автор сохранил документ.,Раненый зверь лежал тихо. Затем автор сохранил документ.
3261,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже комиссия открыла протокол.,Жареный картофель остыл. Позже комиссия открыла протокол.
3262,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром секретарь отправил копию.,Раненый зверь лежал тихо. Утром секретарь отправил копию.
3263,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После звонка специалист уточнил срок.,Жареный картофель остыл. После звонка специалист уточнил срок.
3264,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером группа сверила даты.,Раненый зверь лежал тихо. Вечером группа сверила даты.
3265,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем отдел принял письмо.,Жареный картофель остыл. Затем отдел принял письмо.
3266,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже редактор сохранил копию.,Раненый зверь лежал тихо. Позже редактор сохранил копию.
3267,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром комиссия вернулась к письму.,Жареный картофель остыл. Утром комиссия вернулась к письму.
3268,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После встречи файл остался в архиве.,Раненый зверь лежал тихо. После встречи файл остался в архиве.
3269,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером автор обновил сводку.,Жареный картофель остыл. Вечером автор обновил сводку.
3270,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем группа сверила подписи.,Раненый зверь лежал тихо. Затем группа сверила подписи.
3271,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже служба отправила ответ.,Жареный картофель остыл. Позже служба отправила ответ.
3272,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром секретарь открыл папку.,Раненый зверь лежал тихо. Утром секретарь открыл папку.
3273,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После проверки список закрыли.,Жареный картофель остыл. После проверки список закрыли.
3274,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером руководитель принял правки.,Раненый зверь лежал тихо. Вечером руководитель принял правки.
3275,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем аналитик обновил запись.,Жареный картофель остыл. Затем аналитик обновил запись.
3276,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже отдел уточнил дату.,Раненый зверь лежал тихо. Позже отдел уточнил дату.
3277,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром курьер принес копию.,Жареный картофель остыл. Утром курьер принес копию.
3278,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После обеда автор сверил данные.,Раненый зверь лежал тихо. После обеда автор сверил данные.
3279,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером секретарь закрыл журнал.,Жареный картофель остыл. Вечером секретарь закрыл журнал.
3280,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем комиссия перенесла встречу.,Раненый зверь лежал тихо. Затем комиссия перенесла встречу.
3281,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже архивариус обновил карточку.,Жареный картофель остыл. Позже архивариус обновил карточку.
3282,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром дежурный проверил подписи.,Раненый зверь лежал тихо. Утром дежурный проверил подписи.
3283,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После звонка редактор открыл файл.,Жареный картофель остыл. После звонка редактор открыл файл.
3284,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером группа согласовала срок.,Раненый зверь лежал тихо. Вечером группа согласовала срок.
3285,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем отдел отправил письмо.,Жареный картофель остыл. Затем отдел отправил письмо.
3286,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже автор поправил заголовок.,Раненый зверь лежал тихо. Позже автор поправил заголовок.
3287,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром команда сверила список.,Жареный картофель остыл. Утром команда сверила список.
3288,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После совещания документ приняли.,Раненый зверь лежал тихо. После совещания документ приняли.
3289,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером сотрудник закрыл заявку.,Жареный картофель остыл. Вечером сотрудник закрыл заявку.
3290,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем редактор сохранил таблицу.,Раненый зверь лежал тихо. Затем редактор сохранил таблицу.
3291,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже руководитель уточнил адрес.,Жареный картофель остыл. Позже руководитель уточнил адрес.
3292,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром специалист открыл журнал.,Раненый зверь лежал тихо. Утром специалист открыл журнал.
3293,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После проверки данные совпали.,Жареный картофель остыл. После проверки данные совпали.
3294,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером служба передала копию.,Раненый зверь лежал тихо. Вечером служба передала копию.
3295,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем автор подписал лист.,Жареный картофель остыл. Затем автор подписал лист.
3296,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже комиссия вернула письмо.,Раненый зверь лежал тихо. Позже комиссия вернула письмо.
3297,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром отдел принял заявку.,Жареный картофель остыл. Утром отдел принял заявку.
3298,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После обеда секретарь внес дату.,Раненый зверь лежал тихо. После обеда секретарь внес дату.
3299,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером редактор проверил список.,Жареный картофель остыл. Вечером редактор проверил список.
3300,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем курьер доставил пакет.,Раненый зверь лежал тихо. Затем курьер доставил пакет.
3301,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже аналитик сверил отчет.,Жареный картофель остыл. Позже аналитик сверил отчет.
3302,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром группа открыла архив.,Раненый зверь лежал тихо. Утром группа открыла архив.
3303,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После встречи автор добавил подпись.,Жареный картофель остыл. После встречи автор добавил подпись.
3304,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером отдел закрыл вопрос.,Раненый зверь лежал тихо. Вечером отдел закрыл вопрос.
3305,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем специалист отправил ответ.,Жареный картофель остыл. Затем специалист отправил ответ.
3306,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже секретарь подготовил копию.,Раненый зверь лежал тихо. Позже секретарь подготовил копию.
3307,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром редактор проверил адрес.,Жареный картофель остыл. Утром редактор проверил адрес.
3308,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После звонка комиссия ждала письмо.,Раненый зверь лежал тихо. После звонка комиссия ждала письмо.
3309,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером автор уточнил срок.,Жареный картофель остыл. Вечером автор уточнил срок.
3310,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем отдел сохранил файл.,Раненый зверь лежал тихо. Затем отдел сохранил файл.
3311,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже группа приняла решение.,Жареный картофель остыл. Позже группа приняла решение.
3312,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром служба сверила данные.,Раненый зверь лежал тихо. Утром служба сверила данные.
3313,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После совещания секретарь закрыл папку.,Жареный картофель остыл. После совещания секретарь закрыл папку.
3314,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером специалист обновил запись.,Раненый зверь лежал тихо. Вечером специалист обновил запись.
3315,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Затем редактор передал копию.,Жареный картофель остыл. Затем редактор передал копию.
3316,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Позже автор открыл таблицу.,Раненый зверь лежал тихо. Позже автор открыл таблицу.
3317,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Утром комиссия согласовала дату.,Жареный картофель остыл. Утром комиссия согласовала дату.
3318,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. После проверки отдел отправил ответ.,Раненый зверь лежал тихо. После проверки отдел отправил ответ.
3319,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Вечером секретарь внес подпись.,Жареный картофель остыл. Вечером секретарь внес подпись.
3320,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Затем группа закрыла журнал.,Раненый зверь лежал тихо. Затем группа закрыла журнал.
3321,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. Позже служба уточнила маршрут.,Жареный картофель остыл. Позже служба уточнила маршрут.
3322,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Утром аналитик проверил сводку.,Раненый зверь лежал тихо. Утром аналитик проверил сводку.
3323,n_nn_deverbal_adjective,non_atomic_edit_count,Жаренный картофель остыл. После обеда редактор принял письмо.,Жареный картофель остыл. После обеда редактор принял письмо.
3324,n_nn_deverbal_adjective,non_atomic_edit_count,Раненный зверь лежал тихо. Вечером отдел обновил список.,Раненый зверь лежал тихо. Вечером отдел обновил список.
