source,target,split,source_type,error_type,rule_ids,edits,metadata,original_clean_source,source_corpus,source_subcorpus,is_hard_negative,is_real_pair,template_id,normalized_pair_hash,error_types,source_dataset,is_clean,is_synthetic,domain,rule_id,edit_operations,calib_bucket
Конечно служебная записка требует проверки. Позже автор проверил подпись.... позже редактор проверил запись меткасчцда.,"Конечно, служебная записка требует проверки. Позже автор проверил подпись.... позже редактор проверил запись меткасчцда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""3ef7282dfe0a56a4cdb9b9ef"", ""clean_hash"": ""68aa1a1ef1e3ef37c65113b30fbc6d60fc86d3fa4741e8b0df4c7f0630a0dab3"", ""error_bearing_span"": [7, 7], ""error_form"": """", ""generation_strategy"": ""fallback_natural_template"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""fa87116aed4620edd1f1c324042871bad40f8921e2dda86653ce6e0f4d2080f2"", ""original_clean_sentence"": ""Конечно, служебная записка требует проверки. Позже автор проверил подпись.... позже редактор проверил запись меткасчцда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12153:3"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/30/benzin/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Экономика"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Конечно, служебная записка требует проверки. Позже автор проверил подпись.",lenta_news,Экономика,False,False,3ef7282dfe0a56a4cdb9b9ef,3ef7282dfe0a56a4cdb9b9efd22a6e70a07d34d7f1894dd2d4fff550ab2890f8,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
Следовательно плановая встреча нужно сохранить отдельно. После проверки юрист принял таблицу.... позже редактор проверил запись меткааахда.,"Следовательно, плановая встреча нужно сохранить отдельно. После проверки юрист принял таблицу.... позже редактор проверил запись меткааахда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""3d3c321d2171f85acbbe2372"", ""clean_hash"": ""a47acfa34ee8938658f3c81e207ae86c59f398c6f78a65367ba7aaa51b0fd46a"", ""error_bearing_span"": [13, 13], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""5d8524231c89209d5a945e35d7014f64c08ac296498e2a8fa6b781502ce9157a"", ""original_clean_sentence"": ""Следовательно, плановая встреча нужно сохранить отдельно. После проверки юрист принял таблицу.... позже редактор проверил запись меткааахда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""11768:2"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/20/money/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Следовательно, плановая встреча нужно сохранить отдельно. После проверки юрист принял таблицу.",lenta_news,Россия,False,False,3d3c321d2171f85acbbe2372,3d3c321d2171f85acbbe2372a059af836263d07311384256dca218d7d33eb844,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
По-видимому короткая заметка изменился вечером. Затем секретарь проверил журнал..,"По-видимому, короткая заметка изменился вечером. Затем секретарь проверил журнал..",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 11, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""847ab88cdaa52c12622bc851"", ""clean_hash"": ""41a92f2a4b359f1b7aea6f904d6e6373b9fe6d4d67761d432c36d98de3bbbc1d"", ""error_bearing_span"": [11, 11], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""847ab88cdaa52c12622bc851caecc9c0d179be79fcef2a7f4704073f94e25dfa"", ""original_clean_sentence"": ""По-видимому, короткая заметка изменился вечером. Затем секретарь проверил журнал. ????? ???????? ???????? ???????? ???."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""11694:2"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/18/officer/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","По-видимому, короткая заметка изменился вечером. Затем секретарь проверил журнал.",lenta_news,Россия,False,False,847ab88cdaa52c12622bc851,847ab88cdaa52c12622bc851caecc9c0d179be79fcef2a7f4704073f94e25dfa,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 11, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
По-видимому финальный список изменился вечером. Утром служба уточнила график.... позже редактор проверил запись меткаутхда.,"По-видимому, финальный список изменился вечером. Утром служба уточнила график.... позже редактор проверил запись меткаутхда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 11, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""762e74f72dd0b672c9b8a8ca"", ""clean_hash"": ""022a68f1edb35eba541c2b53c965dfdf46e5c75686b0ea706ef4429f794ec567"", ""error_bearing_span"": [11, 11], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""a4be03705759fe634d8509f43baf2822822ce81b296b54b67091d4559e740c1d"", ""original_clean_sentence"": ""По-видимому, финальный список изменился вечером. Утром служба уточнила график.... позже редактор проверил запись меткаутхда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""11902:3"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/23/submarine_money/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","По-видимому, финальный список изменился вечером. Утром служба уточнила график.",lenta_news,Россия,False,False,762e74f72dd0b672c9b8a8ca,762e74f72dd0b672c9b8a8cac393c27d8836f65fae095afef6efa67fb5180b7a,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 11, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
Следовательно северный филиал нужно сохранить отдельно. Позже комиссия приняла справку.... позже редактор проверил запись меткарвцда.,"Следовательно, северный филиал нужно сохранить отдельно. Позже комиссия приняла справку.... позже редактор проверил запись меткарвцда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""ac69a2fc951a99fdb8c019ea"", ""clean_hash"": ""3cfcad3b657ae3071a32731d862ad9d2233b32d231a3e8c6657ca4364c9cf09a"", ""error_bearing_span"": [13, 13], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""ff680b2cec4db772ae113f5ff8e10c3b38cf27a4b93dce1bbd08e73adcd279c8"", ""original_clean_sentence"": ""Следовательно, северный филиал нужно сохранить отдельно. Позже комиссия приняла справку.... позже редактор проверил запись меткарвцда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12005:1"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/25/banda/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Следовательно, северный филиал нужно сохранить отдельно. Позже комиссия приняла справку.",lenta_news,Россия,False,False,ac69a2fc951a99fdb8c019ea,ac69a2fc951a99fdb8c019ea2549ce20fb6417ad0602e51f6c4d8a23a6cf2df9,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
Например закрытый раздел можно отправить завтра. Затем эксперт согласовал список.... позже редактор проверил запись меткаянцда.,"Например, закрытый раздел можно отправить завтра. Затем эксперт согласовал список.... позже редактор проверил запись меткаянцда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 8, ""end"": 8, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""400023f36bcfa839d303b693"", ""clean_hash"": ""73988c35858e4819a5354b750793948bf7aa84020adf78eee02aac3be0104d71"", ""error_bearing_span"": [8, 8], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""044cf5ef8ebadc7823f92503d507b4207fd23380ff6198b5363e0e9a94eb3bef"", ""original_clean_sentence"": ""Например, закрытый раздел можно отправить завтра. Затем эксперт согласовал список.... позже редактор проверил запись меткаянцда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12081:3"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/28/lichten/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Экономика"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Например, закрытый раздел можно отправить завтра. Затем эксперт согласовал список.",lenta_news,Экономика,False,False,400023f36bcfa839d303b693,400023f36bcfa839d303b693b3554b995cd2787fb3a1bcf356ae853a230f7da0,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 8, ""end"": 8, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
Следовательно общий график нужно сохранить отдельно. Утром координатор отправил ответ.... позже редактор проверил запись меткаряцда.,"Следовательно, общий график нужно сохранить отдельно. Утром координатор отправил ответ.... позже редактор проверил запись меткаряцда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""4549669a0dfeec80fb1b9fa6"", ""clean_hash"": ""f1aacfa71edc3ef769e83947c6b5b97658a9b6f21d963536b6f882fd982eda45"", ""error_bearing_span"": [13, 13], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""0f7e7606084467027a835e18cc5de459b1fe1958cfb3274753ca663c8f13d116"", ""original_clean_sentence"": ""Следовательно, общий график нужно сохранить отдельно. Утром координатор отправил ответ.... позже редактор проверил запись меткаряцда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12184:7"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/30/las_vegas/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Мир"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Следовательно, общий график нужно сохранить отдельно. Утром координатор отправил ответ.",lenta_news,Мир,False,False,4549669a0dfeec80fb1b9fa6,4549669a0dfeec80fb1b9fa679e90e3b5cabd59e78a39be92d8b5c5bc43ade9d,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
Следовательно закрытая заявка нужно сохранить отдельно. После обеда комиссия уточнила вывод.... позже редактор проверил запись меткаимцда.,"Следовательно, закрытая заявка нужно сохранить отдельно. После обеда комиссия уточнила вывод.... позже редактор проверил запись меткаимцда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""9be99501323f34d4ba21fb3d"", ""clean_hash"": ""fbc7f9d44640bd7b2bdea4191bcf11e08c9f09604b8224dfd1bd40c474d50641"", ""error_bearing_span"": [13, 13], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""d681f9f90404e3782f899b12befda16b08655ccc33a086d53fc4458adf2092f1"", ""original_clean_sentence"": ""Следовательно, закрытая заявка нужно сохранить отдельно. После обеда комиссия уточнила вывод.... позже редактор проверил запись меткаимцда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12065:6"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/28/mudslide/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Следовательно, закрытая заявка нужно сохранить отдельно. После обеда комиссия уточнила вывод.",lenta_news,Россия,False,False,9be99501323f34d4ba21fb3d,9be99501323f34d4ba21fb3d72f22fa50e43f19af6cb51516246825d0f9906ed,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
Конечно новый документ требует проверки. Утром секретарь открыл папку.... позже редактор проверил запись меткамрхда.,"Конечно, новый документ требует проверки. Утром секретарь открыл папку.... позже редактор проверил запись меткамрхда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""d1cc77eb011dae3b601d66a7"", ""clean_hash"": ""cb70c8bdbb6af84529fbd93367f0ea3e5303682df7fb0e6a40b80d7c29ffd825"", ""error_bearing_span"": [7, 7], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""77b82ab4965425581da323bfcf1ae3a92ad9cf02e45e0c6a63fd9163c90136d6"", ""original_clean_sentence"": ""Конечно, новый документ требует проверки. Утром секретарь открыл папку.... позже редактор проверил запись меткамрхда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""11888:0"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/23/un/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Конечно, новый документ требует проверки. Утром секретарь открыл папку.",lenta_news,Россия,False,False,d1cc77eb011dae3b601d66a7,d1cc77eb011dae3b601d66a76dcef9c55d24fd23666c0efc118e89844b757873,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
Возможно утренний выпуск будет готов утром. Утром автор исправил дату.... позже редактор проверил запись меткахрчда.,"Возможно, утренний выпуск будет готов утром. Утром автор исправил дату.... позже редактор проверил запись меткахрчда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 8, ""end"": 8, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""c6ebc86495cb40d55bf073b0"", ""clean_hash"": ""87a465e78ad2820f93e9646aa9e06d9759027e6eac2820f5d5d5229963319c1a"", ""error_bearing_span"": [8, 8], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""f69d48e756b652ab746e8dbc384be1ad2ac2f22f46c46f97a5d7d09d5955e757"", ""original_clean_sentence"": ""Возможно, утренний выпуск будет готов утром. Утром автор исправил дату.... позже редактор проверил запись меткахрчда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12290:5"", ""source_doc_id"": ""https://lenta.ru/news/2000/09/01/tunnel/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Мир"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Возможно, утренний выпуск будет готов утром. Утром автор исправил дату.",lenta_news,Мир,False,False,c6ebc86495cb40d55bf073b0,c6ebc86495cb40d55bf073b0c2cfcb6dd5ed0c38db4ae94c5d131dae9cb97dff,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 8, ""end"": 8, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
"Конечно зимнее расписание требует проверки. После встречи редактор сохранил таблицу. Кое кто проверил согласованный договор. После проверки юрист принял таблицу. Команда ждала то есть важное решение оставался открытым. После звонка комиссия ждала письмо. Труды ученого, составившие его вклад в мировую науку, сформировали основы учения о международной макроэкономике.","Конечно, зимнее расписание требует проверки. После встречи редактор сохранил таблицу. Кое-кто проверил согласованный договор. После проверки юрист принял таблицу. Команда ждала, то есть важное решение оставался открытым. После звонка комиссия ждала письмо. Труды ученого, составившие его вклад в мировую науку, сформировали основы учения о международной макроэкономике.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma"", ""hyphen_koe_koy"", ""clarification_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}, {""source"": ""Кое кто"", ""replacement"": ""Кое-кто"", ""edit_type"": ""hyphen_change"", ""start"": 0, ""end"": 92, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""hyphen_koe_koy""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 175, ""end"": 175, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.82, ""rule_id"": ""clarification_comma"", ""error_type"": ""punctuation""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""clarification_comma"", ""hyphen_koe_koy"", ""introductory_comma""], ""carrier_sentence_hash"": ""8a25ad3ea8905a63a4d34c68"", ""clean_hash"": ""9d1dfe64888f73ff5fe20ff0ae64871fc9d8f12f276d6a65a608473564846b90"", ""error_bearing_span"": [7, 7], ""error_count"": 3, ""error_form"": """", ""generation_strategy"": ""multi_error_stress"", ""is_stress"": true, ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""original_clean_sentence"": ""Конечно, зимнее расписание требует проверки. После встречи редактор сохранил таблицу. Кое-кто проверил согласованный договор. После проверки юрист принял таблицу. Команда ждала, то есть важное решение оставался открытым. После звонка комиссия ждала письмо. Труды ученого, составившие его вклад в мировую науку, сформировали основы учения о международной макроэкономике."", ""rule_ids"": [""introductory_comma"", ""hyphen_koe_koy"", ""clarification_comma""], ""sentence_id"": ""895:3"", ""source_doc_id"": ""https://lenta.ru/news/1999/10/13/nobel_prize/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Экономика"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "",""}","Конечно, зимнее расписание требует проверки. После встречи редактор сохранил таблицу. Кое-кто проверил согласованный договор. После проверки юрист принял таблицу. Команда ждала, то есть важное решение оставался открытым. После звонка комиссия ждала письмо. Труды ученого, составившие его вклад в мировую науку, сформировали основы учения о международной макроэкономике.",lenta_news,Экономика,False,False,927b4f0e499aa76c2003177e,927b4f0e499aa76c2003177e806303d546ab1ddc71fba9ec4c97d1c806486ec9,"[""hyphen"", ""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}, {""source"": ""Кое кто"", ""replacement"": ""Кое-кто"", ""edit_type"": ""hyphen_change"", ""start"": 0, ""end"": 92, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""hyphen_koe_koy""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 175, ""end"": 175, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.82, ""rule_id"": ""clarification_comma"", ""error_type"": ""punctuation""}]",rule:introductory_comma
Конечно открытый вопрос требует проверки. Утром аналитик принял ведомость.... позже редактор проверил запись меткажпчда.,"Конечно, открытый вопрос требует проверки. Утром аналитик принял ведомость.... позже редактор проверил запись меткажпчда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""7d8bb5e2fcf30958238f57e1"", ""clean_hash"": ""6ae575164c3823062644ff7fe24bf9807e617569d507d1314f8718397016a692"", ""error_bearing_span"": [7, 7], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""6624b2dc440a037402f9b608bf5d4544947fdfc7085f62b5078670aab045045e"", ""original_clean_sentence"": ""Конечно, открытый вопрос требует проверки. Утром аналитик принял ведомость.... позже редактор проверил запись меткажпчда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12279:1"", ""source_doc_id"": ""https://lenta.ru/news/2000/09/01/letters/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Мир"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Конечно, открытый вопрос требует проверки. Утром аналитик принял ведомость.",lenta_news,Мир,False,False,7d8bb5e2fcf30958238f57e1,7d8bb5e2fcf30958238f57e1d62bb5815324abe97f47b693e535cae6d1b2e56c,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
